method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
GREATS,synthetic_redundancy_hard,5,0.2,0.0,3000,0,412,0,412,,0.008099999999999996,,,,,2.901912999979686,1,409,0.18932038834951456,0.3422330097087379,0.372357040643692
MaxLoss,synthetic_redundancy_hard,5,0.3,0.0,3000,0,370,0,370,0.14438000600785017,0.016199999999999992,,,,,0.9512667080271058,1,367,0.3027027027027027,0.4,0.5059451460838318
PU-C,synthetic_redundancy_hard,5,0.3,0.0,3000,0,380,0,380,0.14796155341900885,0.017100000000000004,,,,,2.6015887500252575,1,377,0.3131578947368421,0.4,0.3611271381378174
PU-F,synthetic_redundancy_hard,5,0.3,0.0,3000,0,349,0,349,0.13684283918701112,0.017900000000000027,,,,,3.66642874997342,1,346,0.28653295128939826,0.39255014326647564,0.3578965365886688
PU-G,synthetic_redundancy_hard,5,0.3,0.0,3000,0,396,0,396,0.15368237491929904,0.01090000000000002,,,,,3.596399957954418,1,393,0.29292929292929293,0.41414141414141414,0.4549901783466339
GREATS,synthetic_redundancy_hard,5,0.3,0.0,3000,0,442,0,442,,0.014100000000000001,,,,,2.820947166008409,1,439,0.26244343891402716,0.3914027149321267,0.5513933897018433
MaxLoss,synthetic_redundancy_hard,5,0.4,0.0,3000,0,440,0,440,0.16935760364867747,0.016700000000000048,,,,,1.134700124966912,1,437,0.31363636363636366,0.4431818181818182,0.45571717619895935
PU-C,synthetic_redundancy_hard,5,0.4,0.0,3000,0,543,0,543,0.2057693019742146,0.01870000000000005,,,,,3.824334667006042,1,540,0.2946593001841621,0.4530386740331492,0.49400973320007324
PU-F,synthetic_redundancy_hard,5,0.4,0.0,3000,0,469,0,469,0.1796470055123791,0.020100000000000007,,,,,5.311308666015975,1,466,0.3049040511727079,0.42430703624733473,0.15998893976211548
PU-G,synthetic_redundancy_hard,5,0.4,0.0,3000,0,550,0,550,0.20823121524881572,0.025499999999999967,,,,,6.202858666016255,1,547,0.2781818181818182,0.3981818181818182,0.3489803373813629
GREATS,synthetic_redundancy_hard,5,0.4,0.0,3000,0,569,0,569,,0.025900000000000034,,,,,4.243420667015016,1,566,0.27768014059753954,0.40421792618629176,0.3194262683391571
MaxLoss,synthetic_redundancy_hard,6,0.0,0.0,3000,0,92,0,92,0.041701713809743524,0.013000000000000012,,,,,0.34112149995053187,1,89,0.0,0.21739130434782608,0.8276789784431458
PU-C,synthetic_redundancy_hard,6,0.0,0.0,3000,0,115,0,115,0.05059218790847808,0.01739999999999997,,,,,0.27437599998665974,1,112,0.0,0.21739130434782608,0.8623723387718201
PU-F,synthetic_redundancy_hard,6,0.0,0.0,3000,0,134,0,134,0.0578422054531984,0.006700000000000039,,,,,0.48242837499128655,1,131,0.0,0.2462686567164179,0.7825992107391357
PU-G,synthetic_redundancy_hard,6,0.0,0.0,3000,0,152,0,152,0.06464810745092109,0.0047000000000000375,,,,,0.5612722500227392,1,149,0.0,0.2631578947368421,0.6426711678504944
GREATS,synthetic_redundancy_hard,6,0.0,0.0,3000,0,134,0,134,,0.0034999999999999476,,,,,0.5284485000302084,1,131,0.0,0.29850746268656714,0.6864508986473083
MaxLoss,synthetic_redundancy_hard,6,0.1,0.0,3000,0,190,0,190,0.07885782525409013,0.011399999999999966,,,,,0.45681495900498703,1,187,0.21052631578947367,0.3157894736842105,0.5663975477218628
PU-C,synthetic_redundancy_hard,6,0.1,0.0,3000,0,203,0,203,0.08367816428653896,0.013299999999999979,,,,,1.127193416992668,1,200,0.19704433497536947,0.3103448275862069,0.6071195006370544
PU-F,synthetic_redundancy_hard,6,0.1,0.0,3000,0,265,0,265,0.10644450160907581,0.008600000000000052,,,,,1.578095500008203,1,262,0.1471698113207547,0.32452830188679244,0.4728114604949951
PU-G,synthetic_redundancy_hard,6,0.1,0.0,3000,0,272,0,272,0.10899512481410056,0.005700000000000038,,,,,1.120242708013393,1,269,0.14705882352941177,0.35294117647058826,0.40826937556266785
GREATS,synthetic_redundancy_hard,6,0.1,0.0,3000,0,244,0,244,,0.0016000000000000458,,,,,0.9159193329978734,1,241,0.16393442622950818,0.319672131147541,0.5507968068122864
MaxLoss,synthetic_redundancy_hard,6,0.2,0.0,3000,0,312,0,312,0.12350614258321002,0.010800000000000032,,,,,0.810411541024223,1,309,0.24358974358974358,0.33653846153846156,0.3139260709285736
PU-C,synthetic_redundancy_hard,6,0.2,0.0,3000,0,324,0,324,0.12783998035592958,0.012199999999999989,,,,,2.041014041984454,1,321,0.24691358024691357,0.3611111111111111,0.8220488429069519
PU-F,synthetic_redundancy_hard,6,0.2,0.0,3000,0,317,0,317,0.12531293247593567,0.016599999999999948,,,,,3.805992999987211,1,314,0.22397476340694006,0.305993690851735,0.40492525696754456
PU-G,synthetic_redundancy_hard,6,0.2,0.0,3000,0,437,0,437,0.16829134989529848,0.021399999999999975,,,,,5.180281583045144,1,434,0.16933638443935928,0.30663615560640733,0.4623740315437317
GREATS,synthetic_redundancy_hard,6,0.2,0.0,3000,0,364,0,364,,0.010299999999999976,,,,,2.3146979580051266,1,361,0.21978021978021978,0.3791208791208791,0.6157394647598267
MaxLoss,synthetic_redundancy_hard,6,0.3,0.0,3000,0,413,0,413,0.15974830387858674,0.015100000000000002,,,,,1.069267500017304,1,410,0.2711864406779661,0.44552058111380144,0.43754857778549194
PU-C,synthetic_redundancy_hard,6,0.3,0.0,3000,0,373,0,373,0.14545496983919293,0.019100000000000006,,,,,2.31423195800744,1,370,0.28418230563002683,0.42091152815013405,0.36618927121162415
PU-F,synthetic_redundancy_hard,6,0.3,0.0,3000,0,392,0,392,0.15225325751816854,0.02190000000000003,,,,,3.9439413330401294,1,389,0.2729591836734694,0.45663265306122447,0.3190148174762726
PU-G,synthetic_redundancy_hard,6,0.3,0.0,3000,0,443,0,443,0.17042350576957688,0.012499999999999956,,,,,4.5987402919563465,1,440,0.25733634311512416,0.45372460496614,0.34603607654571533
GREATS,synthetic_redundancy_hard,6,0.3,0.0,3000,0,420,0,420,,0.007900000000000018,,,,,2.295207916991785,1,417,0.25952380952380955,0.43333333333333335,0.4631282091140747
MaxLoss,synthetic_redundancy_hard,6,0.4,0.0,3000,0,478,0,478,0.18283396633341908,0.012199999999999989,,,,,1.261784041998908,1,475,0.33472803347280333,0.4497907949790795,0.39305809140205383
PU-C,synthetic_redundancy_hard,6,0.4,0.0,3000,0,505,0,505,0.19237787678139284,0.01859999999999995,,,,,3.431756709003821,1,502,0.31683168316831684,0.4297029702970297,0.5996277332305908
PU-F,synthetic_redundancy_hard,6,0.4,0.0,3000,0,513,0,513,0.19520097953500226,0.01970000000000005,,,,,6.086377165978774,1,510,0.3060428849902534,0.4074074074074074,0.7367973923683167
PU-G,synthetic_redundancy_hard,6,0.4,0.0,3000,0,539,0,539,0.20436182245612144,0.029000000000000026,,,,,6.181919249997009,1,536,0.2894248608534323,0.44155844155844154,0.4024597406387329
GREATS,synthetic_redundancy_hard,6,0.4,0.0,3000,0,553,0,553,,0.014399999999999968,,,,,4.2289742910070345,1,550,0.2820976491862568,0.40867992766726946,0.41208916902542114
MaxLoss,synthetic_redundancy_hard,7,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.02090000000000003,,,,,0.33173395798075944,1,109,0.0,0.15178571428571427,0.8714589476585388
PU-C,synthetic_redundancy_hard,7,0.0,0.0,3000,0,108,0,108,0.04790108359884471,0.014900000000000024,,,,,0.2586128749535419,1,105,0.0,0.16666666666666666,0.8295556902885437
PU-F,synthetic_redundancy_hard,7,0.0,0.0,3000,0,121,0,121,0.05288982600905001,0.019100000000000006,,,,,0.3737535420223139,1,118,0.0,0.19008264462809918,0.8384005427360535
PU-G,synthetic_redundancy_hard,7,0.0,0.0,3000,0,140,0,140,0.06011703115655109,0.005800000000000027,,,,,0.420464750030078,1,137,0.0,0.16428571428571428,0.6788807511329651
GREATS,synthetic_redundancy_hard,7,0.0,0.0,3000,0,130,0,130,,0.0040999999999999925,,,,,0.5552270409534685,1,127,0.0,0.18461538461538463,0.7134413719177246
MaxLoss,synthetic_redundancy_hard,7,0.1,0.0,3000,0,173,0,173,0.0725245603825897,0.0121,,,,,0.4031736250035465,1,170,0.17341040462427745,0.2774566473988439,0.4961142838001251
PU-C,synthetic_redundancy_hard,7,0.1,0.0,3000,0,189,0,189,0.07848624465987086,0.01090000000000002,,,,,1.023957249999512,1,186,0.15873015873015872,0.3439153439153439,0.664152204990387
PU-F,synthetic_redundancy_hard,7,0.1,0.0,3000,0,203,0,203,0.08367816428653896,0.005700000000000038,,,,,2.4465671670041047,1,200,0.16748768472906403,0.32019704433497537,0.5963065028190613
PU-G,synthetic_redundancy_hard,7,0.1,0.0,3000,0,254,0,254,0.10242900275625288,0.0037000000000000366,,,,,1.8836352920043282,1,251,0.12598425196850394,0.3464566929133858,0.5529404878616333
GREATS,synthetic_redundancy_hard,7,0.1,0.0,3000,0,254,0,254,,0.0023999999999999577,,,,,1.1517722919816151,1,251,0.12598425196850394,0.30708661417322836,0.5732022523880005
MaxLoss,synthetic_redundancy_hard,7,0.2,0.0,3000,0,283,0,283,0.11299621011130512,0.008099999999999996,,,,,0.7492964580305852,1,280,0.2579505300353357,0.3992932862190813,0.45955774188041687
PU-C,synthetic_redundancy_hard,7,0.2,0.0,3000,0,267,0,267,0.10717361565912142,0.009299999999999975,,,,,2.170514582947362,1,264,0.25842696629213485,0.40823970037453183,0.5234124660491943
PU-F,synthetic_redundancy_hard,7,0.2,0.0,3000,0,313,0,313,0.12386761931702495,0.008399999999999963,,,,,3.2845677079749294,1,310,0.2012779552715655,0.36421725239616615,0.4769752621650696
PU-G,synthetic_redundancy_hard,7,0.2,0.0,3000,0,406,0,406,0.1572520800982602,0.011700000000000044,,,,,4.271785249991808,1,403,0.18719211822660098,0.3793103448275862,0.4492305815219879
GREATS,synthetic_redundancy_hard,7,0.2,0.0,3000,0,365,0,365,,0.007800000000000029,,,,,2.187618374999147,1,362,0.2136986301369863,0.39452054794520547,0.4351566731929779
MaxLoss,synthetic_redundancy_hard,7,0.3,0.0,3000,0,419,0,419,0.1618862779578194,0.007800000000000029,,,,,1.1198027500067838,1,416,0.2863961813842482,0.3914081145584726,0.6797084808349609
PU-C,synthetic_redundancy_hard,7,0.3,0.0,3000,0,382,0,382,0.1486772975185886,0.009299999999999975,,,,,2.527889334014617,1,379,0.31413612565445026,0.39267015706806285,0.6011179089546204
PU-F,synthetic_redundancy_hard,7,0.3,0.0,3000,0,374,0,374,0.14581319532589987,0.006900000000000017,,,,,4.076640291023068,1,371,0.31016042780748665,0.37967914438502676,0.48286163806915283
PU-G,synthetic_redundancy_hard,7,0.3,0.0,3000,0,480,0,480,0.1835417879628949,0.011700000000000044,,,,,4.7591564590111375,1,477,0.24791666666666667,0.38958333333333334,0.448356568813324
GREATS,synthetic_redundancy_hard,7,0.3,0.0,3000,0,466,0,466,,0.0121,,,,,3.342487624962814,1,463,0.2553648068669528,0.40772532188841204,0.5324432253837585
MaxLoss,synthetic_redundancy_hard,7,0.4,0.0,3000,0,485,0,485,0.18531072669429705,0.023399999999999976,,,,,1.2933784169727005,1,482,0.31752577319587627,0.43917525773195876,0.5478906631469727
PU-C,synthetic_redundancy_hard,7,0.4,0.0,3000,0,491,0,491,0.18743230478139594,0.019000000000000017,,,,,3.4163789579761215,1,488,0.3258655804480652,0.4419551934826884,0.5562363862991333
PU-F,synthetic_redundancy_hard,7,0.4,0.0,3000,0,420,0,420,0.1622424612287432,0.025599999999999956,,,,,4.477962791977916,1,417,0.3047619047619048,0.42142857142857143,0.4919857680797577
PU-G,synthetic_redundancy_hard,7,0.4,0.0,3000,0,452,0,452,0.17361913050990552,0.02080000000000004,,,,,4.3613771660020575,1,449,0.32964601769911506,0.43805309734513276,0.3718424439430237
GREATS,synthetic_redundancy_hard,7,0.4,0.0,3000,0,494,0,494,,0.008399999999999963,,,,,3.653164832969196,1,491,0.31983805668016196,0.44534412955465585,0.4368624687194824
MaxLoss,synthetic_redundancy_hard,8,0.0,0.0,3000,0,112,0,112,0.04944029700709507,0.01959999999999995,,,,,0.32750587502960116,1,109,0.0,0.0625,0.8690922856330872
PU-C,synthetic_redundancy_hard,8,0.0,0.0,3000,0,102,0,102,0.0455846541444771,0.019399999999999973,,,,,0.23946749995229766,1,99,0.0,0.049019607843137254,0.8123669028282166
PU-F,synthetic_redundancy_hard,8,0.0,0.0,3000,0,126,0,126,0.05479860055493191,0.011600000000000055,,,,,0.4310095420223661,1,123,0.0,0.0873015873015873,0.832744836807251
PU-G,synthetic_redundancy_hard,8,0.0,0.0,3000,0,93,0,93,0.04209134931443259,0.009700000000000042,,,,,0.3328162499819882,1,90,0.0,0.0967741935483871,0.7814072370529175
GREATS,synthetic_redundancy_hard,8,0.0,0.0,3000,0,143,0,143,,0.0038000000000000256,,,,,0.5837054169969633,1,140,0.0,0.13986013986013987,0.6122891306877136
MaxLoss,synthetic_redundancy_hard,8,0.1,0.0,3000,0,190,0,190,0.07885782525409013,0.0048000000000000265,,,,,0.4526044169906527,1,187,0.21052631578947367,0.33157894736842103,0.5447531938552856
PU-C,synthetic_redundancy_hard,8,0.1,0.0,3000,0,189,0,189,0.07848624465987086,0.008600000000000052,,,,,1.1125482500065118,1,186,0.21164021164021163,0.35978835978835977,0.5152229070663452
PU-F,synthetic_redundancy_hard,8,0.1,0.0,3000,0,209,0,209,0.08589682588353753,0.0047000000000000375,,,,,1.6519773749751039,1,206,0.19138755980861244,0.32057416267942584,0.7051283121109009
PU-G,synthetic_redundancy_hard,8,0.1,0.0,3000,0,180,0,180,0.0751366894110106,0.005800000000000027,,,,,1.7131407919805497,1,177,0.2222222222222222,0.36666666666666664,0.6155065298080444
GREATS,synthetic_redundancy_hard,8,0.1,0.0,3000,0,238,0,238,,0.0040000000000000036,,,,,0.987751750042662,1,235,0.16806722689075632,0.3445378151260504,0.4989187717437744
MaxLoss,synthetic_redundancy_hard,8,0.2,0.0,3000,0,241,0,241,0.09767115890281275,0.010800000000000032,,,,,0.6845660000108182,1,238,0.2946058091286307,0.42323651452282157,0.5143311023712158
PU-C,synthetic_redundancy_hard,8,0.2,0.0,3000,0,270,0,270,0.10826673812698573,0.014800000000000035,,,,,1.7658528329920955,1,267,0.28888888888888886,0.42592592592592593,0.5398876070976257
PU-F,synthetic_redundancy_hard,8,0.2,0.0,3000,0,290,0,290,0.11553804914001375,0.011299999999999977,,,,,2.493399541999679,1,287,0.25862068965517243,0.43103448275862066,0.5609732270240784
PU-G,synthetic_redundancy_hard,8,0.2,0.0,3000,0,346,0,346,0.13576427032239735,0.008600000000000052,,,,,3.3638387500541285,1,343,0.23121387283236994,0.4046242774566474,0.6717931628227234
GREATS,synthetic_redundancy_hard,8,0.2,0.0,3000,0,371,0,371,,0.012199999999999989,,,,,1.9760850410093553,1,368,0.215633423180593,0.40431266846361186,0.5362578630447388
MaxLoss,synthetic_redundancy_hard,8,0.3,0.0,3000,0,359,0,359,0.14043472066987306,0.01319999999999999,,,,,0.9408090830547735,1,356,0.3203342618384401,0.45403899721448465,0.5406408905982971
PU-C,synthetic_redundancy_hard,8,0.3,0.0,3000,0,359,0,359,0.14043472066987306,0.008700000000000041,,,,,2.3381384579697624,1,356,0.3286908077994429,0.4596100278551532,0.48311251401901245
PU-F,synthetic_redundancy_hard,8,0.3,0.0,3000,0,405,0,405,0.15689530549570918,0.011700000000000044,,,,,4.240664542012382,1,402,0.2765432098765432,0.4074074074074074,0.34948042035102844
PU-G,synthetic_redundancy_hard,8,0.3,0.0,3000,0,400,0,400,0.15511078212875873,0.02090000000000003,,,,,3.4291006670100614,1,397,0.29,0.42,0.5529129505157471
GREATS,synthetic_redundancy_hard,8,0.3,0.0,3000,0,429,0,429,,0.011800000000000033,,,,,2.721846957982052,1,426,0.2634032634032634,0.4219114219114219,0.20525379478931427
MaxLoss,synthetic_redundancy_hard,8,0.4,0.0,3000,0,473,0,473,0.1810637908638455,0.02629999999999999,,,,,1.2523844999959692,1,470,0.3361522198731501,0.4312896405919662,0.30506786704063416
PU-C,synthetic_redundancy_hard,8,0.4,0.0,3000,0,476,0,476,0.18212600302649662,0.022399999999999975,,,,,3.046046416973695,1,473,0.3172268907563025,0.4096638655462185,0.3744997978210449
PU-F,synthetic_redundancy_hard,8,0.4,0.0,3000,0,495,0,495,0.18884600239107385,0.030100000000000016,,,,,5.414765875029843,1,492,0.28888888888888886,0.4080808080808081,0.368094801902771
PU-G,synthetic_redundancy_hard,8,0.4,0.0,3000,0,467,0,467,0.17893839586758986,0.024599999999999955,,,,,5.2921500409720466,1,464,0.2762312633832976,0.4132762312633833,0.23815685510635376
GREATS,synthetic_redundancy_hard,8,0.4,0.0,3000,0,528,0,528,,0.023399999999999976,,,,,4.016973333957139,1,525,0.30113636363636365,0.42045454545454547,0.26475003361701965
MaxLoss,synthetic_redundancy_hard,9,0.0,0.0,3000,0,95,0,95,0.04286969528766349,0.01870000000000005,,,,,0.2949559580301866,1,92,0.0,0.14736842105263157,0.8514805436134338
PU-C,synthetic_redundancy_hard,9,0.0,0.0,3000,0,106,0,106,0.04712998168542981,0.020199999999999996,,,,,0.24399033398367465,1,103,0.0,0.1320754716981132,0.8535343408584595
PU-F,synthetic_redundancy_hard,9,0.0,0.0,3000,0,128,0,128,0.05556067515863106,0.016800000000000037,,,,,0.4481205409974791,1,125,0.0,0.1171875,0.768386721611023
PU-G,synthetic_redundancy_hard,9,0.0,0.0,3000,0,150,0,150,0.06389456166652963,0.0034999999999999476,,,,,0.5325194579781964,1,147,0.0,0.13333333333333333,0.611723005771637
GREATS,synthetic_redundancy_hard,9,0.0,0.0,3000,0,164,0,164,,0.009099999999999997,,,,,0.6218089160392992,1,161,0.0,0.18902439024390244,0.5905863046646118
MaxLoss,synthetic_redundancy_hard,9,0.1,0.0,3000,0,147,0,147,0.06276304461061954,0.009299999999999975,,,,,0.42029849998652935,1,144,0.272108843537415,0.3197278911564626,0.6865893006324768
PU-C,synthetic_redundancy_hard,9,0.1,0.0,3000,0,194,0,194,0.08034300222061574,0.006000000000000005,,,,,1.0816886249813251,1,191,0.20618556701030927,0.30412371134020616,0.6288549304008484
PU-F,synthetic_redundancy_hard,9,0.1,0.0,3000,0,202,0,202,0.08330802217824385,0.0036000000000000476,,,,,1.652957999962382,1,199,0.19801980198019803,0.297029702970297,0.5935454368591309
PU-G,synthetic_redundancy_hard,9,0.1,0.0,3000,0,233,0,233,0.09473627130500972,0.0034999999999999476,,,,,1.1122029169928282,1,230,0.17167381974248927,0.2832618025751073,0.6063345074653625
GREATS,synthetic_redundancy_hard,9,0.1,0.0,3000,0,222,0,222,,0.0046000000000000485,,,,,0.823775790981017,1,219,0.17117117117117117,0.30180180180180183,0.6027830243110657
MaxLoss,synthetic_redundancy_hard,9,0.2,0.0,3000,0,326,0,326,0.1285614771186374,0.009600000000000053,,,,,0.8412392499740236,1,323,0.24233128834355827,0.40797546012269936,0.48304978013038635
PU-C,synthetic_redundancy_hard,9,0.2,0.0,3000,0,313,0,313,0.12386761931702495,0.0038000000000000256,,,,,1.8720157080097124,1,310,0.25559105431309903,0.402555910543131,0.39686429500579834
PU-F,synthetic_redundancy_hard,9,0.2,0.0,3000,0,393,0,393,0.15261060395278037,0.008399999999999963,,,,,4.054720916959923,1,390,0.2035623409669211,0.3511450381679389,0.27816644310951233
PU-G,synthetic_redundancy_hard,9,0.2,0.0,3000,0,424,0,424,0.16366678231861442,0.00880000000000003,,,,,3.8799219169886783,1,421,0.18867924528301888,0.3632075471698113,0.37545764446258545
GREATS,synthetic_redundancy_hard,9,0.2,0.0,3000,0,429,0,429,,0.0016000000000000458,,,,,2.5954099579830654,1,426,0.1864801864801865,0.4125874125874126,0.46278685331344604
MaxLoss,synthetic_redundancy_hard,9,0.3,0.0,3000,0,374,0,374,0.14581319532589987,0.017199999999999993,,,,,0.972764374979306,1,371,0.30213903743315507,0.45454545454545453,0.4115881621837616
PU-C,synthetic_redundancy_hard,9,0.3,0.0,3000,0,432,0,432,0.16651347110746428,0.009399999999999964,,,,,2.97672491701087,1,429,0.2777777777777778,0.44907407407407407,0.4301609694957733
PU-F,synthetic_redundancy_hard,9,0.3,0.0,3000,0,372,0,372,0.14509669656399637,0.01100000000000001,,,,,4.1091733340290375,1,369,0.28763440860215056,0.4543010752688172,0.3773548901081085
PU-G,synthetic_redundancy_hard,9,0.3,0.0,3000,0,450,0,450,0.1729092591558583,0.016199999999999992,,,,,4.710969874984585,1,447,0.23555555555555555,0.42,0.43390676379203796
GREATS,synthetic_redundancy_hard,9,0.3,0.0,3000,0,460,0,460,,0.014000000000000012,,,,,3.4073740000021644,1,457,0.2608695652173913,0.43043478260869567,0.4131728708744049
MaxLoss,synthetic_redundancy_hard,9,0.4,0.0,3000,0,511,0,511,0.1944954011705704,0.010499999999999954,,,,,1.3723435000283644,1,508,0.3131115459882583,0.46771037181996084,0.4859618842601776
PU-C,synthetic_redundancy_hard,9,0.4,0.0,3000,0,604,0,604,0.22717491316143423,0.018299999999999983,,,,,4.248430749983527,1,601,0.26490066225165565,0.40728476821192056,0.8392595052719116
PU-F,synthetic_redundancy_hard,9,0.4,0.0,3000,0,533,0,533,0.202249675989151,0.0046000000000000485,,,,,6.785590957966633,1,530,0.300187617260788,0.4277673545966229,0.6469821929931641
PU-G,synthetic_redundancy_hard,9,0.4,0.0,3000,0,600,0,600,0.22577449848176911,0.013900000000000023,,,,,6.8515497500193305,1,597,0.26666666666666666,0.44166666666666665,0.5202592611312866
GREATS,synthetic_redundancy_hard,9,0.4,0.0,3000,0,619,0,619,,0.012599999999999945,,,,,4.828745666949544,1,616,0.25848142164781907,0.4410339256865913,0.4334560036659241
