method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,synthetic_redundancy_hard,2,0.0,0.5,100,15,1500,1500,19,0,19,0.023395154566969723,0.005199999999999982,,,,,0.15927575004752725,1,0,16,0.0,0.15789473684210525,0.8399015665054321
PU-F,synthetic_redundancy_hard,2,0.0,0.5,200,15,1500,1500,19,0,19,0.023395154566969723,0.005199999999999982,,,,,0.1622231249930337,1,0,16,0.0,0.15789473684210525,0.8399015665054321
PU-G,synthetic_redundancy_hard,2,0.0,0.5,50,12,1500,1500,16,0,16,0.020651578553952277,0.0017000000000000348,,,,,0.15150883403839543,1,0,13,0.0,0.125,0.7763084769248962
PU-G,synthetic_redundancy_hard,2,0.0,0.5,100,12,1500,1500,16,0,16,0.020651578553952277,0.0017000000000000348,,,,,0.15449025004636496,1,0,13,0.0,0.125,0.7763084769248962
PU-G,synthetic_redundancy_hard,2,0.0,0.5,200,12,1500,1500,16,0,16,0.020651578553952277,0.0017000000000000348,,,,,0.15746479202061892,1,0,13,0.0,0.125,0.7763084769248962
GREATS,synthetic_redundancy_hard,2,0.0,0.5,50,18,1500,1500,22,0,22,,0.0040000000000000036,,,,,0.16053754196036607,1,0,19,0.0,0.13636363636363635,0.8362534046173096
GREATS,synthetic_redundancy_hard,2,0.0,0.5,100,18,1500,1500,22,0,22,,0.0040000000000000036,,,,,0.16349399997852743,1,0,19,0.0,0.13636363636363635,0.8362534046173096
GREATS,synthetic_redundancy_hard,2,0.0,0.5,200,18,1500,1500,22,0,22,,0.0040000000000000036,,,,,0.1664729579933919,1,0,19,0.0,0.13636363636363635,0.8362534046173096
MaxLoss,synthetic_redundancy_hard,2,0.0,0.6,50,12,1200,1800,16,0,16,0.025781950331293046,0.005800000000000027,,,,,0.1771513749845326,1,0,13,0.0,0.1875,0.7834134697914124
MaxLoss,synthetic_redundancy_hard,2,0.0,0.6,100,12,1200,1800,16,0,16,0.025781950331293046,0.005800000000000027,,,,,0.18012395896948874,1,0,13,0.0,0.1875,0.7834134697914124
MaxLoss,synthetic_redundancy_hard,2,0.0,0.6,200,12,1200,1800,16,0,16,0.025781950331293046,0.005800000000000027,,,,,0.18304158397950232,1,0,13,0.0,0.1875,0.7834134697914124
PU-C,synthetic_redundancy_hard,2,0.0,0.6,50,6,1200,1800,10,0,10,0.018649740784894675,0.0021999999999999797,,,,,0.17232424998655915,1,0,7,0.0,0.3,0.6725190281867981
PU-C,synthetic_redundancy_hard,2,0.0,0.6,100,6,1200,1800,10,0,10,0.018649740784894675,0.0021999999999999797,,,,,0.17527258396148682,1,0,7,0.0,0.3,0.6725190281867981
PU-C,synthetic_redundancy_hard,2,0.0,0.6,200,6,1200,1800,10,0,10,0.018649740784894675,0.0021999999999999797,,,,,0.17819862498436123,1,0,7,0.0,0.3,0.6725190281867981
PU-F,synthetic_redundancy_hard,2,0.0,0.6,50,11,1200,1800,15,0,15,0.024623136851005256,0.0039000000000000146,,,,,0.18003141699591652,1,0,12,0.0,0.13333333333333333,0.7446480393409729
PU-F,synthetic_redundancy_hard,2,0.0,0.6,100,11,1200,1800,15,0,15,0.024623136851005256,0.0039000000000000146,,,,,0.18292970798211172,1,0,12,0.0,0.13333333333333333,0.7446480393409729
PU-F,synthetic_redundancy_hard,2,0.0,0.6,200,11,1200,1800,15,0,15,0.024623136851005256,0.0039000000000000146,,,,,0.18590991699602455,1,0,12,0.0,0.13333333333333333,0.7446480393409729
PU-G,synthetic_redundancy_hard,2,0.0,0.6,50,17,1200,1800,21,0,21,0.03144788567442447,0.0041999999999999815,,,,,0.187141457980033,1,0,18,0.0,0.14285714285714285,0.7847890257835388
PU-G,synthetic_redundancy_hard,2,0.0,0.6,100,17,1200,1800,21,0,21,0.03144788567442447,0.0041999999999999815,,,,,0.19011283299187198,1,0,18,0.0,0.14285714285714285,0.7847890257835388
PU-G,synthetic_redundancy_hard,2,0.0,0.6,200,17,1200,1800,21,0,21,0.03144788567442447,0.0041999999999999815,,,,,0.1930552080157213,1,0,18,0.0,0.14285714285714285,0.7847890257835388
GREATS,synthetic_redundancy_hard,2,0.0,0.6,50,11,1200,1800,15,0,15,,0.0046000000000000485,,,,,0.1790460409829393,1,0,12,0.0,0.13333333333333333,0.7536225914955139
GREATS,synthetic_redundancy_hard,2,0.0,0.6,100,11,1200,1800,15,0,15,,0.0046000000000000485,,,,,0.18203037499915808,1,0,12,0.0,0.13333333333333333,0.7536225914955139
GREATS,synthetic_redundancy_hard,2,0.0,0.6,200,11,1200,1800,15,0,15,,0.0046000000000000485,,,,,0.18501008301973343,1,0,12,0.0,0.13333333333333333,0.7536225914955139
MaxLoss,synthetic_redundancy_hard,2,0.0,0.7,50,4,900,2100,8,0,8,0.021493067673873156,0.0020999999999999908,,,,,0.19038812501821667,1,0,5,0.0,0.125,0.6156067252159119
MaxLoss,synthetic_redundancy_hard,2,0.0,0.7,100,4,900,2100,8,0,8,0.021493067673873156,0.0020999999999999908,,,,,0.1933854580274783,1,0,5,0.0,0.125,0.6156067252159119
MaxLoss,synthetic_redundancy_hard,2,0.0,0.7,200,4,900,2100,8,0,8,0.021493067673873156,0.0020999999999999908,,,,,0.19638487498741597,1,0,5,0.0,0.125,0.6156067252159119
PU-C,synthetic_redundancy_hard,2,0.0,0.7,50,6,900,2100,10,0,10,0.024822357401717454,0.0014999999999999458,,,,,0.1931762919994071,1,0,7,0.0,0.1,0.5227559208869934
PU-C,synthetic_redundancy_hard,2,0.0,0.7,100,6,900,2100,10,0,10,0.024822357401717454,0.0014999999999999458,,,,,0.1960809999727644,1,0,7,0.0,0.1,0.5227559208869934
PU-C,synthetic_redundancy_hard,2,0.0,0.7,200,6,900,2100,10,0,10,0.024822357401717454,0.0014999999999999458,,,,,0.19907591701485217,1,0,7,0.0,0.1,0.5227559208869934
PU-F,synthetic_redundancy_hard,2,0.0,0.7,50,8,900,2100,12,0,12,0.02805392601294443,0.0019000000000000128,,,,,0.21214783401228487,1,0,9,0.0,0.08333333333333333,0.7195277214050293
PU-F,synthetic_redundancy_hard,2,0.0,0.7,100,8,900,2100,12,0,12,0.02805392601294443,0.0019000000000000128,,,,,0.21528499998385087,1,0,9,0.0,0.08333333333333333,0.7195277214050293
PU-F,synthetic_redundancy_hard,2,0.0,0.7,200,8,900,2100,12,0,12,0.02805392601294443,0.0019000000000000128,,,,,0.21826854202663526,1,0,9,0.0,0.08333333333333333,0.7195277214050293
PU-G,synthetic_redundancy_hard,2,0.0,0.7,50,8,900,2100,12,0,12,0.02805392601294443,0.0016000000000000458,,,,,0.1967484580236487,1,0,9,0.0,0.08333333333333333,0.6206419467926025
PU-G,synthetic_redundancy_hard,2,0.0,0.7,100,8,900,2100,12,0,12,0.02805392601294443,0.0016000000000000458,,,,,0.19968212500680238,1,0,9,0.0,0.08333333333333333,0.6206419467926025
PU-G,synthetic_redundancy_hard,2,0.0,0.7,200,8,900,2100,12,0,12,0.02805392601294443,0.0016000000000000458,,,,,0.20264133298769593,1,0,9,0.0,0.08333333333333333,0.6206419467926025
GREATS,synthetic_redundancy_hard,2,0.0,0.7,50,5,900,2100,9,0,9,,0.0041999999999999815,,,,,0.19355220801662654,1,0,6,0.0,0.2222222222222222,0.6623128056526184
GREATS,synthetic_redundancy_hard,2,0.0,0.7,100,5,900,2100,9,0,9,,0.0041999999999999815,,,,,0.19656183302868158,1,0,6,0.0,0.2222222222222222,0.6623128056526184
GREATS,synthetic_redundancy_hard,2,0.0,0.7,200,5,900,2100,9,0,9,,0.0041999999999999815,,,,,0.19951266702264547,1,0,6,0.0,0.2222222222222222,0.6623128056526184
MaxLoss,synthetic_redundancy_hard,2,0.0,0.8,50,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.21172979200491682,1,0,6,0.0,0.1111111111111111,0.5895223021507263
MaxLoss,synthetic_redundancy_hard,2,0.0,0.8,100,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.21472320903558284,1,0,6,0.0,0.1111111111111111,0.5895223021507263
MaxLoss,synthetic_redundancy_hard,2,0.0,0.8,200,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.21769479202339426,1,0,6,0.0,0.1111111111111111,0.5895223021507263
PU-C,synthetic_redundancy_hard,2,0.0,0.8,50,4,600,2400,8,0,8,0.03213391738245264,0.0011999999999999789,,,,,0.21172708395170048,1,0,5,0.0,0.125,0.6291571855545044
PU-C,synthetic_redundancy_hard,2,0.0,0.8,100,4,600,2400,8,0,8,0.03213391738245264,0.0011999999999999789,,,,,0.2147031250060536,1,0,5,0.0,0.125,0.6291571855545044
PU-C,synthetic_redundancy_hard,2,0.0,0.8,200,4,600,2400,8,0,8,0.03213391738245264,0.0011999999999999789,,,,,0.2176178339868784,1,0,5,0.0,0.125,0.6291571855545044
PU-F,synthetic_redundancy_hard,2,0.0,0.8,50,6,600,2400,10,0,10,0.037101879774127156,0.0021999999999999797,,,,,0.21431795798707753,1,0,7,0.0,0.1,0.6498368978500366
PU-F,synthetic_redundancy_hard,2,0.0,0.8,100,6,600,2400,10,0,10,0.037101879774127156,0.0021999999999999797,,,,,0.21753737499238923,1,0,7,0.0,0.1,0.6498368978500366
PU-F,synthetic_redundancy_hard,2,0.0,0.8,200,6,600,2400,10,0,10,0.037101879774127156,0.0021999999999999797,,,,,0.22073733300203457,1,0,7,0.0,0.1,0.6498368978500366
PU-G,synthetic_redundancy_hard,2,0.0,0.8,50,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.21446074999403208,1,0,6,0.0,0.1111111111111111,0.5998193025588989
PU-G,synthetic_redundancy_hard,2,0.0,0.8,100,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.21742379100760445,1,0,6,0.0,0.1111111111111111,0.5998193025588989
PU-G,synthetic_redundancy_hard,2,0.0,0.8,200,5,600,2400,9,0,9,0.03463902446674183,0.0011999999999999789,,,,,0.22039341600611806,1,0,6,0.0,0.1111111111111111,0.5998193025588989
GREATS,synthetic_redundancy_hard,2,0.0,0.8,50,4,600,2400,8,0,8,,0.0049000000000000155,,,,,0.21231554198311642,1,0,5,0.0,0.125,0.6009928584098816
GREATS,synthetic_redundancy_hard,2,0.0,0.8,100,4,600,2400,8,0,8,,0.0049000000000000155,,,,,0.2153137919958681,1,0,5,0.0,0.125,0.6009928584098816
GREATS,synthetic_redundancy_hard,2,0.0,0.8,200,4,600,2400,8,0,8,,0.0049000000000000155,,,,,0.2182691249763593,1,0,5,0.0,0.125,0.6009928584098816
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,450,504,0.19202484015841037,0.11929999999999996,,,,,0.0829068329767324,0,0,51,0.25925925925925924,0.2777777777777778,0.6477727293968201
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,340,444,0.17077872878871858,0.09930000000000005,,,,,0.1632297919713892,0,0,101,0.3269230769230769,0.33653846153846156,0.6807506084442139
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,105,309,0.12242135201813653,0.007800000000000029,,,,,0.3604419580078684,0,1,201,0.30392156862745096,0.3284313725490196,0.45021530985832214
PU-C,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,508,562,0.21244820981519297,0.1432,,,,,0.22191229101736099,0,0,51,0.24074074074074073,0.25925925925925924,0.6633949279785156
PU-C,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,460,564,0.21315062715439126,0.136,,,,,0.4521377910277806,0,0,101,0.25,0.2692307692307692,0.6880295276641846
PU-C,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,302,506,0.19273088016780093,0.09419999999999995,,,,,0.9760517079848796,0,1,201,0.31862745098039214,0.3333333333333333,0.4115245044231415
PU-F,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,412,466,0.17858403647551313,0.10929999999999995,,,,,0.6003263329621404,0,0,51,0.3333333333333333,0.37037037037037035,0.6177977919578552
PU-F,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,313,417,0.16117378696799278,0.08209999999999995,,,,,1.2108536249725148,0,0,101,0.27884615384615385,0.34615384615384615,0.618854284286499
PU-F,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,226,430,0.16580204077763483,0.04849999999999999,,,,,2.371273458003998,0,1,201,0.23529411764705882,0.3382352941176471,0.41251328587532043
PU-G,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,470,524,0.1990793421282433,0.13790000000000002,,,,,0.6018507500411943,0,0,51,0.3148148148148148,0.37037037037037035,0.7517048120498657
PU-G,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,342,446,0.17148905905196443,0.08830000000000005,,,,,1.297736334032379,0,0,101,0.2403846153846154,0.28846153846153844,0.7193468809127808
PU-G,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,206,410,0.158678749226965,0.05149999999999999,,,,,2.567479459044989,0,1,201,0.22549019607843138,0.3088235294117647,0.6399402618408203
GREATS,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,207,261,,0.01990000000000003,,,,,0.29320795799139887,0,0,51,0.05555555555555555,0.12962962962962962,0.6740451455116272
GREATS,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,189,293,,0.022299999999999986,,,,,0.5338753329706378,0,0,101,0.11538461538461539,0.16346153846153846,0.6580594778060913
GREATS,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,181,385,,0.022499999999999964,,,,,1.090517332952004,0,1,201,0.0784313725490196,0.15196078431372548,0.5266596078872681
MaxLoss,synthetic_redundancy_hard,2,0.4,0.1,50,50,2700,300,54,436,490,0.20755510200979188,0.11419999999999997,,,,,0.23863095801789314,0,0,51,0.25925925925925924,0.2962962962962963,0.8174631595611572
MaxLoss,synthetic_redundancy_hard,2,0.4,0.1,100,100,2700,300,104,319,423,0.18120886577526107,0.08420000000000005,,,,,0.31656812503933907,0,0,101,0.25961538461538464,0.28846153846153844,0.8210377097129822
MaxLoss,synthetic_redundancy_hard,2,0.4,0.1,200,200,2700,300,204,190,394,0.16974210395710543,0.05810000000000004,,,,,0.5052084160270169,0,1,201,0.28921568627450983,0.31862745098039214,0.5381426811218262
PU-C,synthetic_redundancy_hard,2,0.4,0.1,50,50,2700,300,54,504,558,0.23411233734805137,0.14449999999999996,,,,,0.2876829589949921,0,0,51,0.2037037037037037,0.2962962962962963,0.9211347103118896
PU-C,synthetic_redundancy_hard,2,0.4,0.1,100,100,2700,300,104,404,508,0.21460168954217806,0.11070000000000002,,,,,0.5286970000015572,0,0,101,0.2403846153846154,0.3557692307692308,0.9297176003456116
PU-C,synthetic_redundancy_hard,2,0.4,0.1,200,200,2700,300,204,164,368,0.15942519844975322,0.05030000000000001,,,,,1.0495930420001969,0,1,201,0.2549019607843137,0.3431372549019608,0.648451566696167
PU-F,synthetic_redundancy_hard,2,0.4,0.1,50,50,2700,300,54,402,456,0.19420945731690153,0.12350000000000005,,,,,0.473752332967706,0,0,51,0.24074074074074073,0.25925925925925924,0.8914311528205872
PU-F,synthetic_redundancy_hard,2,0.4,0.1,100,100,2700,300,104,418,522,0.2200738299288787,0.135,,,,,1.0146890829782933,0,0,101,0.2980769230769231,0.3076923076923077,0.9106633067131042
PU-F,synthetic_redundancy_hard,2,0.4,0.1,200,200,2700,300,204,117,321,0.14067798585165292,0.030200000000000005,,,,,2.092049707949627,0,1,201,0.31862745098039214,0.3333333333333333,0.7911489009857178
PU-G,synthetic_redundancy_hard,2,0.4,0.1,50,50,2700,300,54,304,358,0.15544736583251506,0.06830000000000003,,,,,0.5189465830335394,0,0,51,0.2777777777777778,0.3888888888888889,0.8135911822319031
PU-G,synthetic_redundancy_hard,2,0.4,0.1,100,100,2700,300,104,272,376,0.16260347166098654,0.06630000000000003,,,,,1.2218163330107927,0,0,101,0.25961538461538464,0.41346153846153844,0.8543312549591064
PU-G,synthetic_redundancy_hard,2,0.4,0.1,200,200,2700,300,204,219,423,0.18120886577526107,0.0534,,,,,2.4470430410001427,0,1,201,0.22058823529411764,0.35784313725490197,0.6679211258888245
GREATS,synthetic_redundancy_hard,2,0.4,0.1,50,50,2700,300,54,228,282,,0.036800000000000055,,,,,0.3537331660045311,0,0,51,0.07407407407407407,0.24074074074074073,0.832964301109314
GREATS,synthetic_redundancy_hard,2,0.4,0.1,100,100,2700,300,104,222,326,,0.04730000000000001,,,,,0.5296917079831474,0,0,101,0.16346153846153846,0.3076923076923077,0.8709050416946411
GREATS,synthetic_redundancy_hard,2,0.4,0.1,200,200,2700,300,204,303,507,,0.09619999999999995,,,,,1.0505037910188548,0,1,201,0.3431372549019608,0.4852941176470588,0.8265780210494995
MaxLoss,synthetic_redundancy_hard,2,0.4,0.2,50,50,2400,600,54,305,359,0.17505238723242655,0.08450000000000002,,,,,0.2632112910505384,0,0,51,0.25925925925925924,0.2962962962962963,0.9001975059509277
MaxLoss,synthetic_redundancy_hard,2,0.4,0.2,100,100,2400,600,104,258,362,0.17639191827038303,0.07440000000000002,,,,,0.33509387500816956,0,0,101,0.34615384615384615,0.375,0.9069257974624634
MaxLoss,synthetic_redundancy_hard,2,0.4,0.2,200,200,2400,600,204,138,342,0.16745029477169737,0.047900000000000054,,,,,0.5118656660197303,0,1,201,0.3431372549019608,0.39215686274509803,0.6752921938896179
PU-C,synthetic_redundancy_hard,2,0.4,0.2,50,50,2400,600,54,455,509,0.24139860179275274,0.16000000000000003,,,,,0.3075330409919843,0,0,51,0.24074074074074073,0.3148148148148148,0.7913875579833984
PU-C,synthetic_redundancy_hard,2,0.4,0.2,100,100,2400,600,104,404,508,0.24096004507737234,0.15190000000000003,,,,,0.5450217500329018,0,0,101,0.25961538461538464,0.3173076923076923,0.7860434651374817
PU-C,synthetic_redundancy_hard,2,0.4,0.2,200,200,2400,600,204,181,385,0.18664249702123925,0.06999999999999995,,,,,1.212523083027918,0,1,201,0.29411764705882354,0.3284313725490196,0.6649008989334106
PU-F,synthetic_redundancy_hard,2,0.4,0.2,50,50,2400,600,54,356,410,0.19774794444674626,0.12009999999999998,,,,,0.4431990420562215,0,0,51,0.2222222222222222,0.24074074074074073,0.889352023601532
PU-F,synthetic_redundancy_hard,2,0.4,0.2,100,100,2400,600,104,291,395,0.19108908722409979,0.10529999999999995,,,,,0.8804245840292424,0,0,101,0.2692307692307692,0.27884615384615385,0.9009535908699036
PU-F,synthetic_redundancy_hard,2,0.4,0.2,200,200,2400,600,204,181,385,0.18664249702123925,0.07569999999999999,,,,,1.8466097500058822,0,1,201,0.27450980392156865,0.31862745098039214,0.5636471509933472
PU-G,synthetic_redundancy_hard,2,0.4,0.2,50,50,2400,600,54,384,438,0.21014411706710234,0.11140000000000005,,,,,0.49722295900573954,0,0,51,0.24074074074074073,0.3333333333333333,0.8914212584495544
PU-G,synthetic_redundancy_hard,2,0.4,0.2,100,100,2400,600,104,263,367,0.17862316372338682,0.06720000000000004,,,,,1.1108835840132087,0,0,101,0.18269230769230768,0.25961538461538464,0.8846186399459839
PU-G,synthetic_redundancy_hard,2,0.4,0.2,200,200,2400,600,204,165,369,0.17951520963106304,0.04359999999999997,,,,,2.327812959032599,0,1,201,0.18137254901960784,0.2549019607843137,0.7253322601318359
GREATS,synthetic_redundancy_hard,2,0.4,0.2,50,50,2400,600,54,170,224,,0.024700000000000055,,,,,0.3689555000164546,0,0,51,0.07407407407407407,0.25925925925925924,0.8491675853729248
GREATS,synthetic_redundancy_hard,2,0.4,0.2,100,100,2400,600,104,137,241,,0.016000000000000014,,,,,0.5419024170259945,0,0,101,0.07692307692307693,0.3076923076923077,0.8486968278884888
GREATS,synthetic_redundancy_hard,2,0.4,0.2,200,200,2400,600,204,117,321,,0.005600000000000049,,,,,1.2379809590056539,0,1,201,0.06862745098039216,0.21568627450980393,0.5183196663856506
MaxLoss,synthetic_redundancy_hard,2,0.4,0.3,50,50,2100,900,54,257,311,0.17514120176201686,0.10729999999999995,,,,,0.28615316696232185,0,0,51,0.25925925925925924,0.35185185185185186,0.5494005084037781
MaxLoss,synthetic_redundancy_hard,2,0.4,0.3,100,100,2100,900,104,228,332,0.18588970397831872,0.1008,,,,,0.35773108300054446,0,0,101,0.2980769230769231,0.34615384615384615,0.5005186796188354
MaxLoss,synthetic_redundancy_hard,2,0.4,0.3,200,200,2100,900,204,112,316,0.17770396766718477,0.06389999999999996,,,,,0.530814791971352,0,1,201,0.31862745098039214,0.35294117647058826,0.4678310751914978
PU-C,synthetic_redundancy_hard,2,0.4,0.3,50,50,2100,900,54,342,396,0.21842344250762835,0.13,,,,,0.30598370800726116,0,0,51,0.2777777777777778,0.35185185185185186,0.6450586915016174
PU-C,synthetic_redundancy_hard,2,0.4,0.3,100,100,2100,900,104,217,321,0.18026445392752066,0.09150000000000003,,,,,0.4858435830101371,0,0,101,0.3557692307692308,0.40384615384615385,0.7255468964576721
PU-C,synthetic_redundancy_hard,2,0.4,0.3,200,200,2100,900,204,115,319,0.17924053024034947,0.07469999999999999,,,,,1.0756645000074059,0,1,201,0.3284313725490196,0.36764705882352944,0.5040673613548279
PU-F,synthetic_redundancy_hard,2,0.4,0.3,50,50,2100,900,54,98,152,0.09207777481060475,0.011399999999999966,,,,,0.43582758301636204,0,0,51,0.25925925925925924,0.3148148148148148,0.6949753761291504
PU-F,synthetic_redundancy_hard,2,0.4,0.3,100,100,2100,900,104,127,231,0.1337848783005029,0.031000000000000028,,,,,0.6319566249730997,0,0,101,0.3076923076923077,0.33653846153846156,0.7415586113929749
PU-F,synthetic_redundancy_hard,2,0.4,0.3,200,200,2100,900,204,115,319,0.17924053024034947,0.06740000000000002,,,,,1.4348374999826774,0,1,201,0.3088235294117647,0.3480392156862745,0.6970276832580566
PU-G,synthetic_redundancy_hard,2,0.4,0.3,50,50,2100,900,54,207,261,0.1493775974959135,0.07579999999999998,,,,,0.4444056670181453,0,0,51,0.18518518518518517,0.3333333333333333,0.6855401992797852
PU-G,synthetic_redundancy_hard,2,0.4,0.3,100,100,2100,900,104,124,228,0.13221927324775606,0.04400000000000004,,,,,0.6135750000248663,0,0,101,0.17307692307692307,0.3076923076923077,0.6464815735816956
PU-G,synthetic_redundancy_hard,2,0.4,0.3,200,200,2100,900,204,47,251,0.14419231697684154,0.00880000000000003,,,,,1.3358956670272164,0,1,201,0.27450980392156865,0.35784313725490197,0.5455878973007202
GREATS,synthetic_redundancy_hard,2,0.4,0.3,50,50,2100,900,54,181,235,,0.055400000000000005,,,,,0.3550019169924781,0,0,51,0.24074074074074073,0.35185185185185186,0.6164596676826477
GREATS,synthetic_redundancy_hard,2,0.4,0.3,100,100,2100,900,104,167,271,,0.06020000000000003,,,,,0.47839075000956655,0,0,101,0.36538461538461536,0.4519230769230769,0.6628569960594177
GREATS,synthetic_redundancy_hard,2,0.4,0.3,200,200,2100,900,204,98,302,,0.035599999999999965,,,,,1.048683000029996,0,1,201,0.27941176470588236,0.4215686274509804,0.5462425947189331
MaxLoss,synthetic_redundancy_hard,2,0.4,0.4,50,50,1800,1200,54,199,253,0.1690580239519477,0.10460000000000003,,,,,0.30724845797521994,0,0,51,0.3333333333333333,0.35185185185185186,0.7462667226791382
MaxLoss,synthetic_redundancy_hard,2,0.4,0.4,100,100,1800,1200,104,184,288,0.19008432829286903,0.10150000000000003,,,,,0.37568154197651893,0,0,101,0.33653846153846156,0.3942307692307692,0.8007791638374329
MaxLoss,synthetic_redundancy_hard,2,0.4,0.4,200,200,1800,1200,204,44,248,0.166040443116799,0.044499999999999984,,,,,0.5454632079927251,0,1,201,0.3088235294117647,0.4166666666666667,0.6987999677658081
PU-C,synthetic_redundancy_hard,2,0.4,0.4,50,50,1800,1200,54,267,321,0.20976919040549546,0.12639999999999996,,,,,0.35227574995951727,0,0,51,0.2777777777777778,0.3333333333333333,0.649411141872406
PU-C,synthetic_redundancy_hard,2,0.4,0.4,100,100,1800,1200,104,201,305,0.20024082355666906,0.10929999999999995,,,,,0.4752737079979852,0,0,101,0.3173076923076923,0.41346153846153844,0.6895617246627808
PU-C,synthetic_redundancy_hard,2,0.4,0.4,200,200,1800,1200,204,41,245,0.1642281228560023,0.04269999999999996,,,,,1.0178007920039818,0,1,201,0.31862745098039214,0.4166666666666667,0.4528804123401642
PU-F,synthetic_redundancy_hard,2,0.4,0.4,50,50,1800,1200,54,182,236,0.15878296172013506,0.0695,,,,,0.4351154589676298,0,0,51,0.25925925925925924,0.35185185185185186,0.8123907446861267
PU-F,synthetic_redundancy_hard,2,0.4,0.4,100,100,1800,1200,104,133,237,0.15938859834568575,0.054200000000000026,,,,,0.6361492089927197,0,0,101,0.2980769230769231,0.36538461538461536,0.8602594137191772
PU-F,synthetic_redundancy_hard,2,0.4,0.4,200,200,1800,1200,204,21,225,0.1521103874547407,0.010099999999999998,,,,,1.4295344589627348,0,1,201,0.3088235294117647,0.37745098039215685,0.6840958595275879
PU-G,synthetic_redundancy_hard,2,0.4,0.4,50,50,1800,1200,54,183,237,0.15938859834568575,0.07240000000000002,,,,,0.4349256250425242,0,0,51,0.24074074074074073,0.25925925925925924,0.7372521162033081
PU-G,synthetic_redundancy_hard,2,0.4,0.4,100,100,1800,1200,104,155,259,0.1726743567851372,0.0706,,,,,0.6082139170030132,0,0,101,0.3557692307692308,0.375,0.7386592030525208
PU-G,synthetic_redundancy_hard,2,0.4,0.4,200,200,1800,1200,204,46,250,0.1672479148255661,0.0353,,,,,1.4481986250029877,0,1,201,0.27941176470588236,0.35294117647058826,0.6723545789718628
GREATS,synthetic_redundancy_hard,2,0.4,0.4,50,50,1800,1200,54,130,184,,0.037900000000000045,,,,,0.36328766599763185,0,0,51,0.09259259259259259,0.18518518518518517,0.6117874383926392
GREATS,synthetic_redundancy_hard,2,0.4,0.4,100,100,1800,1200,104,89,193,,0.017800000000000038,,,,,0.4666164160007611,0,0,101,0.15384615384615385,0.22115384615384615,0.6491731405258179
GREATS,synthetic_redundancy_hard,2,0.4,0.4,200,200,1800,1200,204,35,239,,0.00990000000000002,,,,,0.7064775000326335,0,1,201,0.24509803921568626,0.3088235294117647,0.5619609951972961
MaxLoss,synthetic_redundancy_hard,2,0.4,0.5,50,50,1500,1500,54,191,245,0.19646248914068565,0.08689999999999998,,,,,0.3281835830421187,0,0,51,0.2777777777777778,0.2777777777777778,0.7545297145843506
MaxLoss,synthetic_redundancy_hard,2,0.4,0.5,100,100,1500,1500,104,157,261,0.20798240083968267,0.08340000000000003,,,,,0.39133320801192895,0,0,101,0.33653846153846156,0.34615384615384615,0.7978865504264832
MaxLoss,synthetic_redundancy_hard,2,0.4,0.5,200,200,1500,1500,204,70,274,0.21730892767664045,0.06510000000000005,,,,,0.5476732920506038,0,1,201,0.3480392156862745,0.4019607843137255,0.49968814849853516
PU-C,synthetic_redundancy_hard,2,0.4,0.5,50,50,1500,1500,54,152,206,0.16817100258776918,0.061799999999999966,,,,,0.3649289170280099,0,0,51,0.3888888888888889,0.42592592592592593,0.7999637722969055
PU-C,synthetic_redundancy_hard,2,0.4,0.5,100,100,1500,1500,104,104,208,0.1696298418683,0.04810000000000003,,,,,0.46550950000528246,0,0,101,0.3557692307692308,0.41346153846153844,0.8124434947967529
PU-C,synthetic_redundancy_hard,2,0.4,0.5,200,200,1500,1500,204,51,255,0.20366789877880365,0.05289999999999995,,,,,0.9300062920083292,0,1,201,0.35294117647058826,0.4019607843137255,0.6113540530204773
