method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-G,synthetic_redundancy_hard,1,0.3,0.0,200,200,3000,0,204,291,495,0.18884600239107385,0.07820000000000005,,,,,3.7099820420262404,0,1,201,0.3137254901960784,0.4411764705882353,0.6480521559715271
GREATS,synthetic_redundancy_hard,1,0.3,0.0,50,50,3000,0,54,264,318,,0.04610000000000003,,,,,0.36476599995512515,0,0,51,0.09259259259259259,0.2777777777777778,0.6909031867980957
GREATS,synthetic_redundancy_hard,1,0.3,0.0,100,100,3000,0,104,186,290,,0.022599999999999953,,,,,0.6923898750101216,0,0,101,0.04807692307692308,0.2980769230769231,0.6604170799255371
GREATS,synthetic_redundancy_hard,1,0.3,0.0,200,200,3000,0,204,107,311,,0.0036000000000000476,,,,,1.3407695830101147,0,1,201,0.06372549019607843,0.29901960784313725,0.549031674861908
MaxLoss,synthetic_redundancy_hard,1,0.4,0.0,50,50,3000,0,54,552,606,0.22787495696684346,0.16100000000000003,,,,,0.26510724995750934,0,0,51,0.35185185185185186,0.37037037037037035,0.7092602849006653
MaxLoss,synthetic_redundancy_hard,1,0.4,0.0,100,100,3000,0,104,515,619,0.23242261295672506,0.1552,,,,,0.35124937497312203,0,0,101,0.36538461538461536,0.375,0.7088348865509033
MaxLoss,synthetic_redundancy_hard,1,0.4,0.0,200,200,3000,0,204,240,444,0.17077872878871858,0.05810000000000004,,,,,0.550513208960183,0,1,201,0.27941176470588236,0.3382352941176471,0.4425799548625946
PU-C,synthetic_redundancy_hard,1,0.4,0.0,50,50,3000,0,54,550,604,0.22717491316143423,0.15839999999999999,,,,,0.26158679195214063,0,0,51,0.3333333333333333,0.35185185185185186,0.8264586925506592
PU-C,synthetic_redundancy_hard,1,0.4,0.0,100,100,3000,0,104,489,593,0.22332271496998146,0.14770000000000005,,,,,0.5773101249942556,0,0,101,0.33653846153846156,0.38461538461538464,0.7992199659347534
PU-C,synthetic_redundancy_hard,1,0.4,0.0,200,200,3000,0,204,310,514,0.1955537197063677,0.09389999999999998,,,,,1.1542551669990644,0,1,201,0.25980392156862747,0.31862745098039214,0.547444760799408
PU-F,synthetic_redundancy_hard,1,0.4,0.0,50,50,3000,0,54,564,618,0.23207295371685177,0.134,,,,,0.7257448330055922,0,0,51,0.3888888888888889,0.4074074074074074,0.7184191346168518
PU-F,synthetic_redundancy_hard,1,0.4,0.0,100,100,3000,0,104,454,558,0.2110430212924257,0.10460000000000003,,,,,1.4856471669627354,0,0,101,0.27884615384615385,0.4423076923076923,0.6456981897354126
PU-F,synthetic_redundancy_hard,1,0.4,0.0,200,200,3000,0,204,304,508,0.19343678752193227,0.0947,,,,,3.308253875002265,0,1,201,0.3088235294117647,0.43137254901960786,0.6449137926101685
PU-G,synthetic_redundancy_hard,1,0.4,0.0,50,50,3000,0,54,646,700,0.2606606413028203,0.1602,,,,,0.7129837920074351,0,0,51,0.46296296296296297,0.48148148148148145,0.7749407291412354
PU-G,synthetic_redundancy_hard,1,0.4,0.0,100,100,3000,0,104,626,730,0.27107922051800415,0.15710000000000002,,,,,1.4262939589680173,0,0,101,0.40384615384615385,0.46153846153846156,0.7951882481575012
PU-G,synthetic_redundancy_hard,1,0.4,0.0,200,200,3000,0,204,349,553,0.2092858671094291,0.10070000000000001,,,,,2.8538729589781724,0,1,201,0.27450980392156865,0.3872549019607843,0.543298065662384
GREATS,synthetic_redundancy_hard,1,0.4,0.0,50,50,3000,0,54,198,252,,0.021199999999999997,,,,,0.23998487502103671,0,0,51,0.07407407407407407,0.24074074074074073,0.664467453956604
GREATS,synthetic_redundancy_hard,1,0.4,0.0,100,100,3000,0,104,173,277,,0.013800000000000034,,,,,0.48044499999377877,0,0,101,0.09615384615384616,0.23076923076923078,0.7070984840393066
GREATS,synthetic_redundancy_hard,1,0.4,0.0,200,200,3000,0,204,177,381,,0.016199999999999992,,,,,1.078170000051614,0,1,201,0.10294117647058823,0.18627450980392157,0.5249876976013184
MaxLoss,synthetic_redundancy_hard,2,0.0,0.0,50,50,3000,0,54,105,159,0.06728066253708676,0.03949999999999998,,,,,0.22503008297644556,0,0,51,0.0,0.018518518518518517,0.7432742714881897
MaxLoss,synthetic_redundancy_hard,2,0.0,0.0,100,100,3000,0,104,11,115,0.05059218790847808,0.019000000000000017,,,,,0.30840287497267127,0,0,101,0.0,0.057692307692307696,0.8084639310836792
MaxLoss,synthetic_redundancy_hard,2,0.0,0.0,200,116,3000,0,120,0,120,0.05250743729993701,0.01529999999999998,,,,,0.33674062497448176,1,0,117,0.0,0.08333333333333333,0.8049110770225525
PU-C,synthetic_redundancy_hard,2,0.0,0.0,50,50,3000,0,54,68,122,0.05327200022293255,0.02739999999999998,,,,,0.11162412498379126,0,0,51,0.0,0.037037037037037035,0.7947244048118591
PU-C,synthetic_redundancy_hard,2,0.0,0.0,100,100,3000,0,104,15,119,0.052124831709079444,0.017900000000000027,,,,,0.21614566701464355,0,0,101,0.0,0.0673076923076923,0.8154836297035217
PU-C,synthetic_redundancy_hard,2,0.0,0.0,200,112,3000,0,116,0,116,0.050975687336176634,0.01629999999999998,,,,,0.24717383401002735,1,0,113,0.0,0.10344827586206896,0.8112581968307495
PU-F,synthetic_redundancy_hard,2,0.0,0.0,50,50,3000,0,54,103,157,0.06652925873640925,0.03820000000000001,,,,,0.21453424997162074,0,0,51,0.0,0.05555555555555555,0.8239860534667969
PU-F,synthetic_redundancy_hard,2,0.0,0.0,100,100,3000,0,104,38,142,0.06087388581363484,0.024800000000000044,,,,,0.3426091669825837,0,0,101,0.0,0.04807692307692308,0.8275964260101318
PU-F,synthetic_redundancy_hard,2,0.0,0.0,200,119,3000,0,123,0,123,0.053653962444514036,0.0131,,,,,0.3873478749883361,1,0,120,0.0,0.08130081300813008,0.826909065246582
PU-G,synthetic_redundancy_hard,2,0.0,0.0,50,50,3000,0,54,51,105,0.04674404545221478,0.018900000000000028,,,,,0.23014708398841321,0,0,51,0.0,0.14814814814814814,0.7447529435157776
PU-G,synthetic_redundancy_hard,2,0.0,0.0,100,100,3000,0,104,2,106,0.04712998168542981,0.007800000000000029,,,,,0.3628491669660434,0,0,101,0.0,0.11538461538461539,0.7418448328971863
PU-G,synthetic_redundancy_hard,2,0.0,0.0,200,104,3000,0,108,0,108,0.04790108359884471,0.00770000000000004,,,,,0.37619104195619,1,0,105,0.0,0.1111111111111111,0.7427894473075867
GREATS,synthetic_redundancy_hard,2,0.0,0.0,50,50,3000,0,54,159,213,,0.04630000000000001,,,,,0.3111422499641776,0,0,51,0.0,0.2222222222222222,0.6773133277893066
GREATS,synthetic_redundancy_hard,2,0.0,0.0,100,100,3000,0,104,62,166,,0.02290000000000003,,,,,0.4650191669934429,0,0,101,0.0,0.15384615384615385,0.6586703658103943
GREATS,synthetic_redundancy_hard,2,0.0,0.0,200,103,3000,0,107,0,107,,0.0046000000000000485,,,,,0.47465541696874425,1,0,104,0.0,0.1588785046728972,0.683379590511322
MaxLoss,synthetic_redundancy_hard,2,0.1,0.0,50,50,3000,0,54,560,614,0.23067405057372525,0.1501,,,,,0.08852200000546873,0,0,51,0.3148148148148148,0.3148148148148148,0.6887744665145874
MaxLoss,synthetic_redundancy_hard,2,0.1,0.0,100,100,3000,0,104,406,510,0.19414256286108866,0.11140000000000005,,,,,0.17196241702185944,0,0,101,0.2403846153846154,0.27884615384615385,0.7076529264450073
MaxLoss,synthetic_redundancy_hard,2,0.1,0.0,200,200,3000,0,204,35,239,0.09693794953636825,0.020000000000000018,,,,,0.3709291670238599,0,1,201,0.1715686274509804,0.23529411764705882,0.5081905722618103
PU-C,synthetic_redundancy_hard,2,0.1,0.0,50,50,3000,0,54,497,551,0.20858279598178342,0.1351,,,,,0.29165191698120907,0,0,51,0.25925925925925924,0.25925925925925924,0.7211059331893921
PU-C,synthetic_redundancy_hard,2,0.1,0.0,100,100,3000,0,104,362,466,0.17858403647551313,0.10219999999999996,,,,,0.551252042001579,0,0,101,0.18269230769230768,0.21153846153846154,0.7243671417236328
PU-C,synthetic_redundancy_hard,2,0.1,0.0,200,199,3000,0,203,0,203,0.08367816428653896,0.0047000000000000375,,,,,1.3249622500152327,1,0,200,0.17733990147783252,0.2413793103448276,0.5450848937034607
PU-F,synthetic_redundancy_hard,2,0.1,0.0,50,50,3000,0,54,339,393,0.15261060395278037,0.09019999999999995,,,,,0.5196652919985354,0,0,51,0.2777777777777778,0.3148148148148148,0.6841487884521484
PU-F,synthetic_redundancy_hard,2,0.1,0.0,100,100,3000,0,104,282,386,0.15010823006741703,0.08420000000000005,,,,,1.1260624999995343,0,0,101,0.25,0.27884615384615385,0.6622375249862671
PU-F,synthetic_redundancy_hard,2,0.1,0.0,200,200,3000,0,204,53,257,0.1035250555141829,0.019000000000000017,,,,,2.1927897090208717,0,1,201,0.19607843137254902,0.23529411764705882,0.531156063079834
PU-G,synthetic_redundancy_hard,2,0.1,0.0,50,50,3000,0,54,129,183,0.07625429221661761,0.025599999999999956,,,,,0.474615957995411,0,0,51,0.12962962962962962,0.2037037037037037,0.7316079139709473
PU-G,synthetic_redundancy_hard,2,0.1,0.0,100,100,3000,0,104,246,350,0.13720225798897445,0.06040000000000001,,,,,0.9589750830200501,0,0,101,0.20192307692307693,0.27884615384615385,0.7477239966392517
PU-G,synthetic_redundancy_hard,2,0.1,0.0,200,200,3000,0,204,49,253,0.1020634958986193,0.014700000000000046,,,,,2.1113060410134494,0,1,201,0.14705882352941177,0.24509803921568626,0.4601471424102783
GREATS,synthetic_redundancy_hard,2,0.1,0.0,50,50,3000,0,54,214,268,,0.04259999999999997,,,,,0.30635445803636685,0,0,51,0.05555555555555555,0.18518518518518517,0.6223351955413818
GREATS,synthetic_redundancy_hard,2,0.1,0.0,100,100,3000,0,104,52,156,,0.00770000000000004,,,,,0.5123887910158373,0,0,101,0.028846153846153848,0.23076923076923078,0.5812526345252991
GREATS,synthetic_redundancy_hard,2,0.1,0.0,200,200,3000,0,204,91,295,,0.03849999999999998,,,,,0.8289294160204008,0,1,201,0.08823529411764706,0.25980392156862747,0.5500080585479736
MaxLoss,synthetic_redundancy_hard,2,0.2,0.0,50,50,3000,0,54,564,618,0.23207295371685177,0.15510000000000002,,,,,0.25476845796220005,0,0,51,0.2962962962962963,0.2962962962962963,0.8554284572601318
MaxLoss,synthetic_redundancy_hard,2,0.2,0.0,100,100,3000,0,104,525,629,0.23591775394743308,0.15169999999999995,,,,,0.3334321249858476,0,0,101,0.2403846153846154,0.3269230769230769,0.8197941184043884
MaxLoss,synthetic_redundancy_hard,2,0.2,0.0,200,200,3000,0,204,115,319,0.12603523599682376,0.036900000000000044,,,,,0.5859959579538554,0,1,201,0.27450980392156865,0.4019607843137255,0.5597571730613708
PU-C,synthetic_redundancy_hard,2,0.2,0.0,50,50,3000,0,54,488,542,0.20541747816605493,0.1261,,,,,0.4351684579742141,0,0,51,0.2222222222222222,0.2777777777777778,0.8036870360374451
PU-C,synthetic_redundancy_hard,2,0.2,0.0,100,100,3000,0,104,388,492,0.18778578046476468,0.10499999999999998,,,,,0.8839537079911679,0,0,101,0.2403846153846154,0.3076923076923077,0.8526256680488586
PU-C,synthetic_redundancy_hard,2,0.2,0.0,200,200,3000,0,204,108,312,0.12350614258321002,0.035499999999999976,,,,,1.5833224169909954,0,1,201,0.24509803921568626,0.39215686274509803,0.6781050562858582
PU-F,synthetic_redundancy_hard,2,0.2,0.0,50,50,3000,0,54,420,474,0.18141789734363556,0.09540000000000004,,,,,0.5240514589822851,0,0,51,0.2037037037037037,0.24074074074074073,0.6806913614273071
PU-F,synthetic_redundancy_hard,2,0.2,0.0,100,100,3000,0,104,375,479,0.18318789481418207,0.08140000000000003,,,,,1.1160410839947872,0,0,101,0.23076923076923078,0.25,0.672715425491333
PU-F,synthetic_redundancy_hard,2,0.2,0.0,200,200,3000,0,204,92,296,0.11771419818978757,0.020100000000000007,,,,,2.3335378339979798,0,1,201,0.2107843137254902,0.3137254901960784,0.6455678939819336
PU-G,synthetic_redundancy_hard,2,0.2,0.0,50,50,3000,0,54,230,284,0.11335953127127141,0.056599999999999984,,,,,0.46139029099140316,0,0,51,0.24074074074074073,0.2962962962962963,0.7728156447410583
PU-G,synthetic_redundancy_hard,2,0.2,0.0,100,100,3000,0,104,248,352,0.1379209405859001,0.06410000000000005,,,,,1.0553082500118762,0,0,101,0.23076923076923078,0.38461538461538464,0.7549373507499695
PU-G,synthetic_redundancy_hard,2,0.2,0.0,200,200,3000,0,204,136,340,0.1336057098233141,0.028800000000000048,,,,,2.3188382079824805,0,1,201,0.20098039215686275,0.3431372549019608,0.6199979782104492
GREATS,synthetic_redundancy_hard,2,0.2,0.0,50,50,3000,0,54,310,364,,0.06410000000000005,,,,,0.2872364589711651,0,0,51,0.18518518518518517,0.2777777777777778,0.6426141262054443
GREATS,synthetic_redundancy_hard,2,0.2,0.0,100,100,3000,0,104,170,274,,0.03490000000000004,,,,,0.5244872919865884,0,0,101,0.16346153846153846,0.25961538461538464,0.6555431485176086
GREATS,synthetic_redundancy_hard,2,0.2,0.0,200,200,3000,0,204,181,385,,0.04290000000000005,,,,,1.2140646670013666,0,1,201,0.17647058823529413,0.29411764705882354,0.5673469305038452
MaxLoss,synthetic_redundancy_hard,2,0.3,0.0,50,50,3000,0,54,716,770,0.2849393772194162,0.17920000000000003,,,,,0.20479254197562113,0,0,51,0.37037037037037035,0.3888888888888889,0.8091914653778076
MaxLoss,synthetic_redundancy_hard,2,0.3,0.0,100,100,3000,0,104,657,761,0.2818238776526414,0.16390000000000005,,,,,0.305824416980613,0,0,101,0.27884615384615385,0.34615384615384615,0.737860381603241
MaxLoss,synthetic_redundancy_hard,2,0.3,0.0,200,200,3000,0,204,316,520,0.19766947941388935,0.08650000000000002,,,,,0.5180740000214428,0,1,201,0.2647058823529412,0.4117647058823529,0.5382699966430664
PU-C,synthetic_redundancy_hard,2,0.3,0.0,50,50,3000,0,54,629,683,0.2547474965103902,0.1663,,,,,0.37999720801599324,0,0,51,0.35185185185185186,0.37037037037037035,0.7136501669883728
PU-C,synthetic_redundancy_hard,2,0.3,0.0,100,100,3000,0,104,288,392,0.15225325751816854,0.08530000000000004,,,,,0.666417750006076,0,0,101,0.28846153846153844,0.3557692307692308,0.7615307569503784
PU-C,synthetic_redundancy_hard,2,0.3,0.0,200,200,3000,0,204,167,371,0.14473837532568723,0.03849999999999998,,,,,1.2320453330175951,0,1,201,0.23529411764705882,0.36764705882352944,0.44147345423698425
PU-F,synthetic_redundancy_hard,2,0.3,0.0,50,50,3000,0,54,392,446,0.17148905905196443,0.10599999999999998,,,,,0.6983785000047646,0,0,51,0.2962962962962963,0.3888888888888889,0.6543186902999878
PU-F,synthetic_redundancy_hard,2,0.3,0.0,100,100,3000,0,104,346,450,0.1729092591558583,0.09550000000000003,,,,,1.6214583330438472,0,0,101,0.28846153846153844,0.49038461538461536,0.6882485747337341
PU-F,synthetic_redundancy_hard,2,0.3,0.0,200,200,3000,0,204,270,474,0.18141789734363556,0.06259999999999999,,,,,2.975696458015591,0,1,201,0.2647058823529412,0.4166666666666667,0.5008659362792969
PU-G,synthetic_redundancy_hard,2,0.3,0.0,50,50,3000,0,54,290,344,0.13504496222594753,0.06530000000000002,,,,,0.5631882080342621,0,0,51,0.35185185185185186,0.42592592592592593,0.782684326171875
PU-G,synthetic_redundancy_hard,2,0.3,0.0,100,100,3000,0,104,274,378,0.14724562253104523,0.07469999999999999,,,,,1.1454256669967435,0,0,101,0.2980769230769231,0.375,0.8091465830802917
PU-G,synthetic_redundancy_hard,2,0.3,0.0,200,200,3000,0,204,287,491,0.18743230478139594,0.047799999999999954,,,,,2.5549767920165323,0,1,201,0.25,0.3333333333333333,0.6199568510055542
GREATS,synthetic_redundancy_hard,2,0.3,0.0,50,50,3000,0,54,264,318,,0.05120000000000002,,,,,0.2850550840375945,0,0,51,0.12962962962962962,0.35185185185185186,0.6969699263572693
GREATS,synthetic_redundancy_hard,2,0.3,0.0,100,100,3000,0,104,132,236,,0.008399999999999963,,,,,0.533812667010352,0,0,101,0.125,0.2980769230769231,0.7129865884780884
GREATS,synthetic_redundancy_hard,2,0.3,0.0,200,200,3000,0,204,193,397,,0.04569999999999996,,,,,1.1156104590045288,0,1,201,0.25980392156862747,0.4166666666666667,0.586112380027771
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,450,504,0.19202484015841037,0.11929999999999996,,,,,0.20008287497330457,0,0,51,0.25925925925925924,0.2777777777777778,0.6477727293968201
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,340,444,0.17077872878871858,0.09930000000000005,,,,,0.29961499996716157,0,0,101,0.3269230769230769,0.33653846153846156,0.6807506084442139
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,105,309,0.12242135201813653,0.007800000000000029,,,,,0.48988641699543223,0,1,201,0.30392156862745096,0.3284313725490196,0.45021530985832214
PU-C,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,508,562,0.21244820981519297,0.1432,,,,,0.2465296249720268,0,0,51,0.24074074074074073,0.25925925925925924,0.6633949279785156
PU-C,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,460,564,0.21315062715439126,0.136,,,,,0.47509600000921637,0,0,101,0.25,0.2692307692307692,0.6880295276641846
PU-C,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,302,506,0.19273088016780093,0.09419999999999995,,,,,1.0355920830043033,0,1,201,0.31862745098039214,0.3333333333333333,0.4115245044231415
PU-F,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,412,466,0.17858403647551313,0.10929999999999995,,,,,0.6323107919888571,0,0,51,0.3333333333333333,0.37037037037037035,0.6177977919578552
PU-F,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,313,417,0.16117378696799278,0.08209999999999995,,,,,1.3040350829833187,0,0,101,0.27884615384615385,0.34615384615384615,0.618854284286499
PU-F,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,226,430,0.16580204077763483,0.04849999999999999,,,,,2.4693759579677135,0,1,201,0.23529411764705882,0.3382352941176471,0.41251328587532043
PU-G,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,470,524,0.1990793421282433,0.13790000000000002,,,,,0.6163827090058476,0,0,51,0.3148148148148148,0.37037037037037035,0.7517048120498657
PU-G,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,342,446,0.17148905905196443,0.08830000000000005,,,,,1.3112667090026662,0,0,101,0.2403846153846154,0.28846153846153844,0.7193468809127808
PU-G,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,206,410,0.158678749226965,0.05149999999999999,,,,,2.5583825839567,0,1,201,0.22549019607843138,0.3088235294117647,0.6399402618408203
GREATS,synthetic_redundancy_hard,2,0.4,0.0,50,50,3000,0,54,207,261,,0.01990000000000003,,,,,0.261051082983613,0,0,51,0.05555555555555555,0.12962962962962962,0.6740451455116272
GREATS,synthetic_redundancy_hard,2,0.4,0.0,100,100,3000,0,104,189,293,,0.022299999999999986,,,,,0.5106759999762289,0,0,101,0.11538461538461539,0.16346153846153846,0.6580594778060913
GREATS,synthetic_redundancy_hard,2,0.4,0.0,200,200,3000,0,204,181,385,,0.022499999999999964,,,,,1.076831249985844,0,1,201,0.0784313725490196,0.15196078431372548,0.5266596078872681
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,50,50,3000,0,54,108,162,0.06840666866628453,0.03810000000000002,,,,,0.17870804097037762,0,0,51,0.0,0.16666666666666666,0.8552659153938293
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,100,100,3000,0,104,29,133,0.05746242729946971,0.019499999999999962,,,,,0.28690725000342354,0,0,101,0.0,0.18269230769230768,0.8439583778381348
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,200,119,3000,0,123,0,123,0.053653962444514036,0.015100000000000002,,,,,0.3202165410039015,1,0,120,0.0,0.22764227642276422,0.8646236658096313
PU-C,synthetic_redundancy_hard,3,0.0,0.0,50,50,3000,0,54,50,104,0.04635784780839458,0.022800000000000042,,,,,0.1149053749977611,0,0,51,0.0,0.1111111111111111,0.8228947520256042
PU-C,synthetic_redundancy_hard,3,0.0,0.0,100,100,3000,0,104,1,105,0.04674404545221478,0.01529999999999998,,,,,0.22099020797759295,0,0,101,0.0,0.25,0.8411731123924255
PU-C,synthetic_redundancy_hard,3,0.0,0.0,200,102,3000,0,106,0,106,0.04712998168542981,0.01539999999999997,,,,,0.22834500001044944,1,0,103,0.0,0.24528301886792453,0.8407442569732666
PU-F,synthetic_redundancy_hard,3,0.0,0.0,50,50,3000,0,54,157,211,0.08663556131068617,0.04069999999999996,,,,,0.22299079195363447,0,0,51,0.0,0.1111111111111111,0.8064664602279663
PU-F,synthetic_redundancy_hard,3,0.0,0.0,100,100,3000,0,104,32,136,0.05860120529541746,0.014800000000000035,,,,,0.36056075000669807,0,0,101,0.0,0.17307692307692307,0.7674902677536011
PU-F,synthetic_redundancy_hard,3,0.0,0.0,200,123,3000,0,127,0,127,0.055179738090373576,0.012399999999999967,,,,,0.41376624995609745,1,0,124,0.0,0.2125984251968504,0.8002996444702148
PU-G,synthetic_redundancy_hard,3,0.0,0.0,50,50,3000,0,54,55,109,0.048286255972925574,0.01970000000000005,,,,,0.24102029198547825,0,0,51,0.0,0.18518518518518517,0.7157623171806335
PU-G,synthetic_redundancy_hard,3,0.0,0.0,100,92,3000,0,96,0,96,0.04325841483660042,0.007299999999999973,,,,,0.3716107920045033,1,0,93,0.0,0.3229166666666667,0.7172532081604004
PU-G,synthetic_redundancy_hard,3,0.0,0.0,200,92,3000,0,96,0,96,0.04325841483660042,0.007299999999999973,,,,,0.3748998329974711,1,0,93,0.0,0.3229166666666667,0.7172532081604004
GREATS,synthetic_redundancy_hard,3,0.0,0.0,50,50,3000,0,54,90,144,,0.028900000000000037,,,,,0.24063770897919312,0,0,51,0.0,0.18518518518518517,0.6992915272712708
GREATS,synthetic_redundancy_hard,3,0.0,0.0,100,100,3000,0,104,48,152,,0.016900000000000026,,,,,0.40799870900809765,0,0,101,0.0,0.27884615384615385,0.6907800436019897
GREATS,synthetic_redundancy_hard,3,0.0,0.0,200,163,3000,0,167,0,167,,0.0040999999999999925,,,,,0.5584137499681674,1,0,164,0.0,0.25748502994011974,0.5964497923851013
MaxLoss,synthetic_redundancy_hard,3,0.1,0.0,50,50,3000,0,54,563,617,0.23172326787607744,0.16059999999999997,,,,,0.17886949999956414,0,0,51,0.3333333333333333,0.5370370370370371,0.6582722067832947
MaxLoss,synthetic_redundancy_hard,3,0.1,0.0,100,100,3000,0,104,374,478,0.18283396633341908,0.09130000000000005,,,,,0.29366537497844547,0,0,101,0.2980769230769231,0.4423076923076923,0.663661539554596
MaxLoss,synthetic_redundancy_hard,3,0.1,0.0,200,200,3000,0,204,238,442,0.17006824392592534,0.07369999999999999,,,,,0.4827285829815082,0,1,201,0.18137254901960784,0.35294117647058826,0.6056103110313416
PU-C,synthetic_redundancy_hard,3,0.1,0.0,50,50,3000,0,54,522,576,0.21736268227687106,0.14429999999999998,,,,,0.2702353339991532,0,0,51,0.37037037037037035,0.4444444444444444,0.7911851406097412
PU-C,synthetic_redundancy_hard,3,0.1,0.0,100,100,3000,0,104,435,539,0.20436182245612144,0.12029999999999996,,,,,0.5291802089777775,0,0,101,0.2403846153846154,0.2980769230769231,0.8112149238586426
PU-C,synthetic_redundancy_hard,3,0.1,0.0,200,200,3000,0,204,31,235,0.09547050960827619,0.02200000000000002,,,,,1.1836124589899555,0,1,201,0.19607843137254902,0.3284313725490196,0.5501283407211304
PU-F,synthetic_redundancy_hard,3,0.1,0.0,50,50,3000,0,54,321,375,0.14617137319874018,0.07999999999999996,,,,,0.5678414159920067,0,0,51,0.3148148148148148,0.3888888888888889,0.6944690346717834
PU-F,synthetic_redundancy_hard,3,0.1,0.0,100,100,3000,0,104,219,323,0.12747914652572945,0.05449999999999999,,,,,1.1380207499605604,0,0,101,0.25961538461538464,0.3076923076923077,0.6672989726066589
PU-F,synthetic_redundancy_hard,3,0.1,0.0,200,200,3000,0,204,117,321,0.12675730674527586,0.04349999999999998,,,,,2.2257994159590453,0,1,201,0.19117647058823528,0.3088235294117647,0.5938472747802734
PU-G,synthetic_redundancy_hard,3,0.1,0.0,50,50,3000,0,54,138,192,0.07960064115468413,0.02939999999999998,,,,,0.3943885830231011,0,0,51,0.16666666666666666,0.25925925925925924,0.7246967554092407
PU-G,synthetic_redundancy_hard,3,0.1,0.0,100,100,3000,0,104,55,159,0.06728066253708676,0.013299999999999979,,,,,0.7635917080333456,0,0,101,0.17307692307692307,0.27884615384615385,0.7513974905014038
PU-G,synthetic_redundancy_hard,3,0.1,0.0,200,200,3000,0,204,71,275,0.11008716933429241,0.03390000000000004,,,,,1.5311291660182178,0,1,201,0.16666666666666666,0.3284313725490196,0.476205438375473
GREATS,synthetic_redundancy_hard,3,0.1,0.0,50,50,3000,0,54,97,151,,0.021100000000000008,,,,,0.2865070829866454,0,0,51,0.037037037037037035,0.24074074074074073,0.7050180435180664
GREATS,synthetic_redundancy_hard,3,0.1,0.0,100,100,3000,0,104,67,171,,0.012399999999999967,,,,,0.466251999954693,0,0,101,0.019230769230769232,0.20192307692307693,0.7072662115097046
GREATS,synthetic_redundancy_hard,3,0.1,0.0,200,200,3000,0,204,40,244,,0.008000000000000007,,,,,0.8069492919603363,0,1,201,0.04411764705882353,0.20098039215686275,0.4958958029747009
MaxLoss,synthetic_redundancy_hard,3,0.2,0.0,50,50,3000,0,54,364,418,0.16153005324304104,0.08720000000000006,,,,,0.16933620802592486,0,0,51,0.14814814814814814,0.2037037037037037,0.8068873286247253
MaxLoss,synthetic_redundancy_hard,3,0.2,0.0,100,100,3000,0,104,283,387,0.15046584833180532,0.07750000000000001,,,,,0.28849524998804554,0,0,101,0.23076923076923078,0.28846153846153844,0.8235362768173218
MaxLoss,synthetic_redundancy_hard,3,0.2,0.0,200,200,3000,0,204,99,303,0.12025012710364535,0.023499999999999965,,,,,0.48522441601380706,0,1,201,0.2647058823529412,0.3627450980392157,0.5603882670402527
PU-C,synthetic_redundancy_hard,3,0.2,0.0,50,50,3000,0,54,387,441,0.16971294325776398,0.12170000000000003,,,,,0.22889862500596792,0,0,51,0.2222222222222222,0.2962962962962963,0.7321398854255676
PU-C,synthetic_redundancy_hard,3,0.2,0.0,100,100,3000,0,104,254,358,0.14007576100993901,0.07820000000000005,,,,,0.4452230000169948,0,0,101,0.23076923076923078,0.34615384615384615,0.7460977435112
PU-C,synthetic_redundancy_hard,3,0.2,0.0,200,200,3000,0,204,54,258,0.10389025183394551,0.0242,,,,,0.9292118750163354,0,1,201,0.28921568627450983,0.4068627450980392,0.5546790957450867
PU-F,synthetic_redundancy_hard,3,0.2,0.0,50,50,3000,0,54,361,415,0.1604611292714253,0.09219999999999995,,,,,0.477673166024033,0,0,51,0.16666666666666666,0.2962962962962963,0.6615022420883179
PU-F,synthetic_redundancy_hard,3,0.2,0.0,100,100,3000,0,104,283,387,0.15046584833180532,0.07320000000000004,,,,,0.9577427910408005,0,0,101,0.15384615384615385,0.25,0.6851987242698669
PU-F,synthetic_redundancy_hard,3,0.2,0.0,200,200,3000,0,204,21,225,0.09179576905444264,0.009000000000000008,,,,,1.8154360410408117,0,1,201,0.19607843137254902,0.29411764705882354,0.5586206912994385
