method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,synthetic_redundancy_hard,1,0.4,0.1,2700,300,508,0,508,0.21460168954217806,0.0262,,,,,3.734644442796707,1,505,0.2677165354330709,0.4468503937007874,0.2462133914232254
PU-G,synthetic_redundancy_hard,1,0.4,0.1,2700,300,600,8,608,0.25353701325366274,0.020399999999999974,,,,,4.804856386967003,0,597,0.22666666666666666,0.37666666666666665,0.31820109486579895
GREATS,synthetic_redundancy_hard,1,0.4,0.1,2700,300,600,25,625,,0.01870000000000005,,,,,3.0539158284664154,0,597,0.21666666666666667,0.39166666666666666,0.3104916512966156
MaxLoss,synthetic_redundancy_hard,1,0.4,0.2,2400,600,434,0,434,0.20837582845706493,0.015000000000000013,,,,,1.3386759795248508,1,431,0.2834101382488479,0.4055299539170507,0.4344465434551239
PU-C,synthetic_redundancy_hard,1,0.4,0.2,2400,600,407,0,407,0.19641720945946872,0.01529999999999998,,,,,1.6713573634624481,1,404,0.29975429975429974,0.45454545454545453,0.6851983666419983
PU-F,synthetic_redundancy_hard,1,0.4,0.2,2400,600,461,0,461,0.22029571881284937,0.008499999999999952,,,,,3.400989198125899,1,458,0.25813449023861174,0.4229934924078091,0.45555925369262695
PU-G,synthetic_redundancy_hard,1,0.4,0.2,2400,600,469,0,469,0.2238204789464362,0.010299999999999976,,,,,3.371523890644312,1,466,0.2601279317697228,0.4136460554371002,0.513727605342865
GREATS,synthetic_redundancy_hard,1,0.4,0.2,2400,600,552,0,552,,0.00880000000000003,,,,,2.7039628978818655,1,549,0.2210144927536232,0.42028985507246375,0.3684343695640564
MaxLoss,synthetic_redundancy_hard,1,0.4,0.3,2100,900,397,0,397,0.21892934577772394,0.011800000000000033,,,,,1.1956922449171543,1,394,0.3022670025188917,0.44080604534005036,0.3626353442668915
PU-C,synthetic_redundancy_hard,1,0.4,0.3,2100,900,416,0,416,0.22852838720427826,0.024499999999999966,,,,,1.7198093617334962,1,413,0.28365384615384615,0.4326923076923077,0.4169122576713562
PU-F,synthetic_redundancy_hard,1,0.4,0.3,2100,900,402,0,402,0.22145781305152923,0.013599999999999945,,,,,2.4682293366640806,1,399,0.2935323383084577,0.4651741293532338,0.5153351426124573
PU-G,synthetic_redundancy_hard,1,0.4,0.3,2100,900,419,0,419,0.23004179284907877,0.008900000000000019,,,,,2.3537663323804736,1,416,0.2863961813842482,0.4439140811455847,0.4585045576095581
GREATS,synthetic_redundancy_hard,1,0.4,0.3,2100,900,451,0,451,,0.01429999999999998,,,,,2.117510157637298,1,448,0.2660753880266075,0.4146341463414634,0.4158993065357208
MaxLoss,synthetic_redundancy_hard,1,0.4,0.4,1800,1200,304,0,304,0.19964433246059343,0.01200000000000001,,,,,0.9133293302729726,1,301,0.29605263157894735,0.4243421052631579,0.604324996471405
PU-C,synthetic_redundancy_hard,1,0.4,0.4,1800,1200,329,0,329,0.21452276170020923,0.019399999999999973,,,,,1.3263945076614618,1,326,0.2735562310030395,0.4012158054711246,0.4152541756629944
PU-F,synthetic_redundancy_hard,1,0.4,0.4,1800,1200,311,0,311,0.20381734904367477,0.016900000000000026,,,,,1.9344175783917308,1,308,0.27009646302250806,0.40836012861736337,0.475446492433548
PU-G,synthetic_redundancy_hard,1,0.4,0.4,1800,1200,365,0,365,0.23583197937114164,0.028699999999999948,,,,,2.326004086062312,1,362,0.2493150684931507,0.38082191780821917,0.6386917233467102
GREATS,synthetic_redundancy_hard,1,0.4,0.4,1800,1200,393,0,393,,0.014900000000000024,,,,,1.788434130139649,1,390,0.2340966921119593,0.38676844783715014,0.5115201473236084
MaxLoss,synthetic_redundancy_hard,1,0.4,0.5,1500,1500,253,0,253,0.20222829171689227,0.020199999999999996,,,,,0.7878727652132511,1,250,0.2964426877470356,0.40711462450592883,0.41953244805336
PU-C,synthetic_redundancy_hard,1,0.4,0.5,1500,1500,261,0,261,0.20798240083968267,0.0242,,,,,1.0616361647844315,1,258,0.2835249042145594,0.39080459770114945,0.5220043063163757
PU-F,synthetic_redundancy_hard,1,0.4,0.5,1500,1500,274,0,274,0.21730892767664045,0.023700000000000054,,,,,1.6179454764351249,1,271,0.25547445255474455,0.3978102189781022,0.43137627840042114
PU-G,synthetic_redundancy_hard,1,0.4,0.5,1500,1500,326,0,326,0.25434617162682116,0.015900000000000025,,,,,1.7562634330242872,1,323,0.254601226993865,0.44171779141104295,0.45875227451324463
GREATS,synthetic_redundancy_hard,1,0.4,0.5,1500,1500,322,0,322,,0.02200000000000002,,,,,1.5056536393240094,1,319,0.2360248447204969,0.37888198757763975,0.44189316034317017
MaxLoss,synthetic_redundancy_hard,1,0.4,0.6,1200,1800,224,0,224,0.2255670137819834,0.0393,,,,,0.7817402528598905,1,221,0.26785714285714285,0.41964285714285715,0.47192320227622986
PU-C,synthetic_redundancy_hard,1,0.4,0.6,1200,1800,243,0,243,0.24262274953071028,0.021700000000000053,,,,,1.0585803175345063,1,240,0.24691358024691357,0.4156378600823045,0.42885729670524597
PU-F,synthetic_redundancy_hard,1,0.4,0.6,1200,1800,241,0,241,0.24083194171544164,0.028000000000000025,,,,,1.3877537185326219,1,238,0.24896265560165975,0.42738589211618255,0.41180479526519775
PU-G,synthetic_redundancy_hard,1,0.4,0.6,1200,1800,241,0,241,0.24083194171544164,0.019399999999999973,,,,,1.3617406282573938,1,238,0.24896265560165975,0.4024896265560166,0.5533969402313232
GREATS,synthetic_redundancy_hard,1,0.4,0.6,1200,1800,250,0,250,,0.005700000000000038,,,,,1.1952038276940584,1,247,0.24,0.412,0.48508042097091675
MaxLoss,synthetic_redundancy_hard,1,0.4,0.7,900,2100,161,0,161,0.22287792741553858,0.06330000000000002,,,,,0.6399915628135204,1,158,0.3105590062111801,0.37888198757763975,0.5641769170761108
PU-C,synthetic_redundancy_hard,1,0.4,0.7,900,2100,174,0,174,0.23863662569783628,0.07299999999999995,,,,,0.8202883368358016,1,171,0.29310344827586204,0.40804597701149425,0.6813888549804688
PU-F,synthetic_redundancy_hard,1,0.4,0.7,900,2100,177,0,177,0.24225973710417747,0.05349999999999999,,,,,1.0041610449552536,1,174,0.2824858757062147,0.4067796610169492,0.5425543189048767
PU-G,synthetic_redundancy_hard,1,0.4,0.7,900,2100,188,0,188,0.25550348858814687,0.055400000000000005,,,,,1.061875769868493,1,185,0.26063829787234044,0.425531914893617,0.44888848066329956
GREATS,synthetic_redundancy_hard,1,0.4,0.7,900,2100,180,0,180,,0.054200000000000026,,,,,0.9228350063785911,1,177,0.2777777777777778,0.48333333333333334,0.6233907341957092
MaxLoss,synthetic_redundancy_hard,1,0.4,0.8,600,2400,101,0,101,0.22074463200988248,0.055400000000000005,,,,,0.5635365201160312,1,98,0.2871287128712871,0.37623762376237624,0.4997812807559967
PU-C,synthetic_redundancy_hard,1,0.4,0.8,600,2400,103,0,103,0.2244679315481335,0.06599999999999995,,,,,0.6534822881221771,1,100,0.2815533980582524,0.4077669902912621,0.6714372634887695
PU-F,synthetic_redundancy_hard,1,0.4,0.8,600,2400,91,0,91,0.20202032779343426,0.0413,,,,,0.6781425913795829,1,88,0.2967032967032967,0.43956043956043955,0.5574000477790833
PU-G,synthetic_redundancy_hard,1,0.4,0.8,600,2400,118,0,118,0.2521851190831512,0.014100000000000001,,,,,0.7616109997034073,1,115,0.2457627118644068,0.3898305084745763,0.7073158621788025
GREATS,synthetic_redundancy_hard,1,0.4,0.8,600,2400,100,0,100,,0.024800000000000044,,,,,0.6911008302122355,1,97,0.28,0.41,0.5365338921546936
MaxLoss,synthetic_redundancy_hard,2,0.0,0.0,3000,0,120,0,120,0.05250743729993701,0.01529999999999998,,,,,0.2340771658346057,1,117,0.0,0.08333333333333333,0.8049097061157227
PU-C,synthetic_redundancy_hard,2,0.0,0.0,3000,0,114,0,114,0.050208458269480616,0.01639999999999997,,,,,0.3243246367201209,1,111,0.0,0.10526315789473684,0.8121500611305237
PU-F,synthetic_redundancy_hard,2,0.0,0.0,3000,0,107,0,107,0.04751565994229168,0.010700000000000043,,,,,0.506183635443449,1,104,0.0,0.06542056074766354,0.810723066329956
PU-G,synthetic_redundancy_hard,2,0.0,0.0,3000,0,110,0,110,0.048671180207747966,0.008299999999999974,,,,,0.5497503411024809,1,107,0.0,0.1,0.7429798245429993
GREATS,synthetic_redundancy_hard,2,0.0,0.0,3000,0,107,0,107,,0.0046000000000000485,,,,,0.3559850724413991,1,104,0.0,0.1588785046728972,0.6833780407905579
MaxLoss,synthetic_redundancy_hard,2,0.0,0.1,2700,300,58,0,58,0.031346929899882525,0.009700000000000042,,,,,0.1771800545975566,1,55,0.0,0.08620689655172414,0.9078850746154785
PU-C,synthetic_redundancy_hard,2,0.0,0.1,2700,300,55,0,55,0.029996522003784776,0.00770000000000004,,,,,0.21675860043615103,1,52,0.0,0.10909090909090909,0.9073942303657532
PU-F,synthetic_redundancy_hard,2,0.0,0.1,2700,300,52,0,52,0.028639577561989427,0.007900000000000018,,,,,0.23337754607200623,1,49,0.0,0.09615384615384616,0.8895753622055054
PU-G,synthetic_redundancy_hard,2,0.0,0.1,2700,300,54,0,54,0.02954495867015794,0.005800000000000027,,,,,0.23516169004142284,1,51,0.0,0.09259259259259259,0.8783619999885559
GREATS,synthetic_redundancy_hard,2,0.0,0.1,2700,300,59,0,59,,0.006199999999999983,,,,,0.25203230418264866,1,56,0.0,0.11864406779661017,0.8887501955032349
MaxLoss,synthetic_redundancy_hard,2,0.0,0.2,2400,600,38,0,38,0.02496518089901656,0.005900000000000016,,,,,0.1838058428838849,1,35,0.0,0.13157894736842105,0.9094915390014648
PU-C,synthetic_redundancy_hard,2,0.0,0.2,2400,600,55,0,55,0.03372618119465187,0.008199999999999985,,,,,0.25913838017731905,1,52,0.0,0.10909090909090909,0.9051351547241211
PU-F,synthetic_redundancy_hard,2,0.0,0.2,2400,600,42,0,42,0.02705520042218268,0.0050000000000000044,,,,,0.23654720094054937,1,39,0.0,0.09523809523809523,0.8921712040901184
PU-G,synthetic_redundancy_hard,2,0.0,0.2,2400,600,39,0,39,0.025489639083389193,0.00649999999999995,,,,,0.23208438977599144,1,36,0.0,0.02564102564102564,0.8857519030570984
GREATS,synthetic_redundancy_hard,2,0.0,0.2,2400,600,36,0,36,,0.0026000000000000467,,,,,0.2207356495782733,1,33,0.0,0.2222222222222222,0.846836268901825
MaxLoss,synthetic_redundancy_hard,2,0.0,0.3,2100,900,37,0,37,0.027912940189708024,0.007099999999999995,,,,,0.24511815793812275,1,34,0.0,0.10810810810810811,0.872402548789978
PU-C,synthetic_redundancy_hard,2,0.0,0.3,2100,900,26,0,26,0.02118325181072578,0.0049000000000000155,,,,,0.24420593492686749,1,23,0.0,0.07692307692307693,0.8520680665969849
PU-F,synthetic_redundancy_hard,2,0.0,0.3,2100,900,32,0,32,0.024885034887120128,0.0044999999999999485,,,,,0.268409944139421,1,29,0.0,0.0625,0.8586220145225525
PU-G,synthetic_redundancy_hard,2,0.0,0.3,2100,900,39,0,39,0.029112085641827434,0.005800000000000027,,,,,0.293582271784544,1,36,0.0,0.07692307692307693,0.8516901731491089
GREATS,synthetic_redundancy_hard,2,0.0,0.3,2100,900,43,0,43,,0.006199999999999983,,,,,0.30703405383974314,1,40,0.0,0.06976744186046512,0.7345642447471619
MaxLoss,synthetic_redundancy_hard,2,0.0,0.4,1800,1200,10,0,10,0.012455168587621301,0.0014999999999999458,,,,,0.23893852718174458,1,7,0.0,0.1,0.7375741004943848
PU-C,synthetic_redundancy_hard,2,0.0,0.4,1800,1200,28,0,28,0.026144773059058934,0.005800000000000027,,,,,0.2869467921555042,1,25,0.0,0.14285714285714285,0.8671194314956665
PU-F,synthetic_redundancy_hard,2,0.0,0.4,1800,1200,14,0,14,0.01566722959978506,0.0016000000000000458,,,,,0.25622022710740566,1,11,0.0,0.07142857142857142,0.7685328125953674
PU-G,synthetic_redundancy_hard,2,0.0,0.4,1800,1200,30,0,30,0.027582303388044238,0.005700000000000038,,,,,0.3009558105841279,1,27,0.0,0.1,0.8697303533554077
GREATS,synthetic_redundancy_hard,2,0.0,0.4,1800,1200,28,0,28,,0.006900000000000017,,,,,0.29886025469750166,1,25,0.0,0.14285714285714285,0.8345425724983215
MaxLoss,synthetic_redundancy_hard,2,0.0,0.5,1500,1500,20,0,20,0.02429716510232538,0.005199999999999982,,,,,0.29830728005617857,1,17,0.0,0.15,0.8339554667472839
PU-C,synthetic_redundancy_hard,2,0.0,0.5,1500,1500,16,0,16,0.020651578553952277,0.0041999999999999815,,,,,0.2999442610889673,1,13,0.0,0.1875,0.788275420665741
PU-F,synthetic_redundancy_hard,2,0.0,0.5,1500,1500,18,0,18,0.022487208247184753,0.0029000000000000137,,,,,0.30904960352927446,1,15,0.0,0.16666666666666666,0.7809911966323853
PU-G,synthetic_redundancy_hard,2,0.0,0.5,1500,1500,13,0,13,0.017839504580479115,0.0018000000000000238,,,,,0.2975417794659734,1,10,0.0,0.15384615384615385,0.7388856410980225
GREATS,synthetic_redundancy_hard,2,0.0,0.5,1500,1500,21,0,21,,0.006900000000000017,,,,,0.32030297815799713,1,18,0.0,0.19047619047619047,0.8351759314537048
MaxLoss,synthetic_redundancy_hard,2,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.0038000000000000256,,,,,0.3526368113234639,1,11,0.0,0.21428571428571427,0.7864407300949097
PU-C,synthetic_redundancy_hard,2,0.0,0.6,1200,1800,20,0,20,0.030329681176226586,0.0049000000000000155,,,,,0.3754774481058121,1,17,0.0,0.15,0.8091132640838623
PU-F,synthetic_redundancy_hard,2,0.0,0.6,1200,1800,20,0,20,0.030329681176226586,0.0040999999999999925,,,,,0.3785008117556572,1,17,0.0,0.15,0.8119078278541565
PU-G,synthetic_redundancy_hard,2,0.0,0.6,1200,1800,17,0,17,0.026931294472888112,0.005800000000000027,,,,,0.37140286434441805,1,14,0.0,0.17647058823529413,0.7555761933326721
GREATS,synthetic_redundancy_hard,2,0.0,0.6,1200,1800,18,0,18,,0.005499999999999949,,,,,0.3770470805466175,1,15,0.0,0.16666666666666666,0.7732195258140564
MaxLoss,synthetic_redundancy_hard,2,0.0,0.7,900,2100,11,0,11,0.02644878235878423,0.0027000000000000357,,,,,0.3905069315806031,1,8,0.0,0.09090909090909091,0.691905677318573
PU-C,synthetic_redundancy_hard,2,0.0,0.7,900,2100,10,0,10,0.024822357401717454,0.0024999999999999467,,,,,0.39365975838154554,1,7,0.0,0.1,0.6736062169075012
PU-F,synthetic_redundancy_hard,2,0.0,0.7,900,2100,12,0,12,0.02805392601294443,0.0028000000000000247,,,,,0.39979046303778887,1,9,0.0,0.08333333333333333,0.6989469528198242
PU-G,synthetic_redundancy_hard,2,0.0,0.7,900,2100,9,0,9,0.023171695414930582,0.0022999999999999687,,,,,0.39288866985589266,1,6,0.0,0.1111111111111111,0.6020524501800537
GREATS,synthetic_redundancy_hard,2,0.0,0.7,900,2100,13,0,13,,0.0043999999999999595,,,,,0.40417363308370113,1,10,0.0,0.15384615384615385,0.7130354642868042
MaxLoss,synthetic_redundancy_hard,2,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0027000000000000357,,,,,0.426463452167809,1,3,0.0,0.0,0.5340973138809204
PU-C,synthetic_redundancy_hard,2,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.0010999999999999899,,,,,0.43353200145065784,1,5,0.0,0.125,0.6009185910224915
PU-F,synthetic_redundancy_hard,2,0.0,0.8,600,2400,7,0,7,0.029579319758340716,0.006900000000000017,,,,,0.43116971105337143,1,4,0.0,0.14285714285714285,0.6041451692581177
PU-G,synthetic_redundancy_hard,2,0.0,0.8,600,2400,10,0,10,0.037101879774127156,0.0020999999999999908,,,,,0.4388057291507721,1,7,0.0,0.1,0.6740142107009888
GREATS,synthetic_redundancy_hard,2,0.0,0.8,600,2400,7,0,7,,0.005299999999999971,,,,,0.4326198408380151,1,4,0.0,0.14285714285714285,0.5484907031059265
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,3000,0,376,0,376,0.1465295035741292,0.019100000000000006,,,,,1.0168494014069438,1,373,0.3617021276595745,0.40691489361702127,0.39072680473327637
PU-C,synthetic_redundancy_hard,2,0.4,0.0,3000,0,405,0,405,0.15689530549570918,0.022800000000000042,,,,,1.5830421298742294,1,402,0.3432098765432099,0.4049382716049383,0.41094696521759033
PU-F,synthetic_redundancy_hard,2,0.4,0.0,3000,0,434,0,434,0.16722474165726453,0.020499999999999963,,,,,3.199839923530817,1,431,0.31105990783410137,0.39400921658986177,0.3876888155937195
PU-G,synthetic_redundancy_hard,2,0.4,0.0,3000,0,439,0,439,0.16900222492404282,0.01880000000000004,,,,,3.2562285913154483,1,436,0.30068337129840544,0.3712984054669704,0.6302440166473389
GREATS,synthetic_redundancy_hard,2,0.4,0.0,3000,0,464,0,464,,0.01739999999999997,,,,,2.1042024325579405,1,461,0.2974137931034483,0.39655172413793105,0.3010956048965454
MaxLoss,synthetic_redundancy_hard,2,0.4,0.1,2700,300,373,0,373,0.16141202830476686,0.021299999999999986,,,,,1.0659013222903013,1,370,0.32171581769436997,0.38873994638069703,0.4906267523765564
PU-C,synthetic_redundancy_hard,2,0.4,0.1,2700,300,407,0,407,0.17488746059825644,0.015000000000000013,,,,,1.6422466738149524,1,404,0.32432432432432434,0.4103194103194103,0.5065496563911438
PU-F,synthetic_redundancy_hard,2,0.4,0.1,2700,300,431,0,431,0.18436503811972216,0.026599999999999957,,,,,3.016651744954288,1,428,0.3062645011600928,0.39675174013921116,0.5748474597930908
PU-G,synthetic_redundancy_hard,2,0.4,0.1,2700,300,466,0,466,0.19813961570616812,0.016900000000000026,,,,,3.5673061572015285,1,463,0.259656652360515,0.38412017167381973,0.4502059519290924
GREATS,synthetic_redundancy_hard,2,0.4,0.1,2700,300,473,0,473,,0.02290000000000003,,,,,2.2054803110659122,1,470,0.2854122621564482,0.4143763213530655,0.5124601125717163
MaxLoss,synthetic_redundancy_hard,2,0.4,0.2,2400,600,311,0,311,0.15353459434118122,0.018199999999999994,,,,,0.8894433509558439,1,308,0.33440514469453375,0.41479099678456594,0.4849904477596283
PU-C,synthetic_redundancy_hard,2,0.4,0.2,2400,600,356,0,356,0.17371226131217554,0.020399999999999974,,,,,1.4211448961868882,1,353,0.32303370786516855,0.3707865168539326,0.7208476066589355
PU-F,synthetic_redundancy_hard,2,0.4,0.2,2400,600,343,0,343,0.167898025654722,0.019000000000000017,,,,,2.2037957971915603,1,340,0.32653061224489793,0.4139941690962099,0.6079332828521729
PU-G,synthetic_redundancy_hard,2,0.4,0.2,2400,600,415,0,415,0.1999647060292773,0.016100000000000003,,,,,2.8046128880232573,1,412,0.2819277108433735,0.39759036144578314,0.5118579268455505
GREATS,synthetic_redundancy_hard,2,0.4,0.2,2400,600,461,0,461,,0.02310000000000001,,,,,2.1677482640370727,1,458,0.2646420824295011,0.3839479392624729,0.5785664319992065
MaxLoss,synthetic_redundancy_hard,2,0.4,0.3,2100,900,306,0,306,0.17257611255627126,0.020299999999999985,,,,,0.8906256202608347,1,303,0.3006535947712418,0.3888888888888889,0.6313079595565796
PU-C,synthetic_redundancy_hard,2,0.4,0.3,2100,900,306,0,306,0.17257611255627126,0.02400000000000002,,,,,1.1938465274870396,1,303,0.3104575163398693,0.3562091503267974,0.5854878425598145
PU-F,synthetic_redundancy_hard,2,0.4,0.3,2100,900,309,0,309,0.17411544738570228,0.015100000000000002,,,,,1.8859667601063848,1,306,0.30097087378640774,0.42394822006472493,0.6630558371543884
PU-G,synthetic_redundancy_hard,2,0.4,0.3,2100,900,343,0,343,0.19150454265763983,0.01629999999999998,,,,,2.1895930878818035,1,340,0.24489795918367346,0.3294460641399417,0.553659200668335
GREATS,synthetic_redundancy_hard,2,0.4,0.3,2100,900,355,0,355,,0.019399999999999973,,,,,1.5795207498595119,1,352,0.2647887323943662,0.37746478873239436,0.5073498487472534
MaxLoss,synthetic_redundancy_hard,2,0.4,0.4,1800,1200,257,0,257,0.17146948183653876,0.015199999999999991,,,,,0.7592437444254756,1,254,0.3151750972762646,0.41245136186770426,0.4266258776187897
PU-C,synthetic_redundancy_hard,2,0.4,0.4,1800,1200,248,0,248,0.166040443116799,0.008099999999999996,,,,,0.9772485950961709,1,245,0.3185483870967742,0.39919354838709675,0.46910086274147034
PU-F,synthetic_redundancy_hard,2,0.4,0.4,1800,1200,252,0,252,0.16845479974290356,0.012199999999999989,,,,,1.4460184508934617,1,249,0.30158730158730157,0.4126984126984127,0.7848060727119446
PU-G,synthetic_redundancy_hard,2,0.4,0.4,1800,1200,299,0,299,0.19666012120433152,0.030100000000000016,,,,,1.6976337051019073,1,296,0.24749163879598662,0.3612040133779264,0.6497145891189575
GREATS,synthetic_redundancy_hard,2,0.4,0.4,1800,1200,321,0,321,,0.02210000000000001,,,,,1.434064450673759,1,318,0.2554517133956386,0.40186915887850466,0.7302422523498535
MaxLoss,synthetic_redundancy_hard,2,0.4,0.5,1500,1500,238,0,238,0.19140747358324006,0.007299999999999973,,,,,0.7496212320402265,1,235,0.3403361344537815,0.38235294117647056,0.6272546648979187
PU-C,synthetic_redundancy_hard,2,0.4,0.5,1500,1500,246,0,246,0.1971838686731644,0.02090000000000003,,,,,1.003284246660769,1,243,0.32926829268292684,0.4268292682926829,0.6768528819084167
PU-F,synthetic_redundancy_hard,2,0.4,0.5,1500,1500,231,0,231,0.18634284910513088,0.0242,,,,,1.270807646214962,1,228,0.3333333333333333,0.4329004329004329,0.7626760005950928
PU-G,synthetic_redundancy_hard,2,0.4,0.5,1500,1500,294,0,294,0.23160282074240968,0.021299999999999986,,,,,1.5776839079335332,1,291,0.282312925170068,0.38095238095238093,0.6650010943412781
GREATS,synthetic_redundancy_hard,2,0.4,0.5,1500,1500,297,0,297,,0.021100000000000008,,,,,1.3514109840616584,1,294,0.2895622895622896,0.38047138047138046,0.4969852566719055
MaxLoss,synthetic_redundancy_hard,2,0.4,0.6,1200,1800,199,0,199,0.20296815840993077,0.019499999999999962,,,,,0.7108646286651492,1,196,0.2964824120603015,0.3768844221105528,0.4798852801322937
PU-C,synthetic_redundancy_hard,2,0.4,0.6,1200,1800,191,0,191,0.19569523696554825,0.016900000000000026,,,,,0.8642173260450363,1,188,0.29842931937172773,0.3717277486910995,0.34629255533218384
PU-F,synthetic_redundancy_hard,2,0.4,0.6,1200,1800,211,0,211,0.21383911522570997,0.01880000000000004,,,,,1.1739388220012188,1,208,0.27014218009478674,0.38388625592417064,0.7121913433074951
PU-G,synthetic_redundancy_hard,2,0.4,0.6,1200,1800,236,0,236,0.2363503416418098,0.013800000000000034,,,,,1.3679901165887713,1,233,0.24152542372881355,0.3389830508474576,0.7276798486709595
GREATS,synthetic_redundancy_hard,2,0.4,0.6,1200,1800,201,0,201,,0.021499999999999964,,,,,0.9925501374527812,1,198,0.27860696517412936,0.38308457711442784,0.5163055658340454
MaxLoss,synthetic_redundancy_hard,2,0.4,0.7,900,2100,137,0,137,0.19351051998091862,0.02090000000000003,,,,,0.5837101601064205,1,134,0.32116788321167883,0.44525547445255476,0.7666845321655273
PU-C,synthetic_redundancy_hard,2,0.4,0.7,900,2100,127,0,127,0.18115553969983011,0.01870000000000005,,,,,0.6730957021936774,1,124,0.33070866141732286,0.3937007874015748,0.7032922506332397
PU-F,synthetic_redundancy_hard,2,0.4,0.7,900,2100,158,0,158,0.21922721673035994,0.017199999999999993,,,,,0.8946889825165272,1,155,0.2974683544303797,0.41139240506329117,0.5788314938545227
PU-G,synthetic_redundancy_hard,2,0.4,0.7,900,2100,153,0,153,0.21313037734944373,0.014399999999999968,,,,,0.9254038780927658,1,150,0.29411764705882354,0.45098039215686275,0.6505774855613708
GREATS,synthetic_redundancy_hard,2,0.4,0.7,900,2100,114,0,114,,0.017000000000000015,,,,,0.6913237730041146,1,111,0.35964912280701755,0.41228070175438597,0.6831770539283752
MaxLoss,synthetic_redundancy_hard,2,0.4,0.8,600,2400,96,0,96,0.21140556246973574,0.07220000000000004,,,,,0.5581118501722813,1,93,0.2916666666666667,0.4479166666666667,0.7372891902923584
PU-C,synthetic_redundancy_hard,2,0.4,0.8,600,2400,98,0,98,0.21514657593797892,0.021199999999999997,,,,,0.641356966458261,1,95,0.29591836734693877,0.45918367346938777,0.6863757967948914
PU-F,synthetic_redundancy_hard,2,0.4,0.8,600,2400,100,0,100,0.2188803807948716,0.05740000000000001,,,,,0.7099475087597966,1,97,0.27,0.4,0.8341563940048218
PU-G,synthetic_redundancy_hard,2,0.4,0.8,600,2400,87,0,87,0.19447691208915785,0.0635,,,,,0.663488345220685,1,84,0.3218390804597701,0.3793103448275862,0.6350247263908386
GREATS,synthetic_redundancy_hard,2,0.4,0.8,600,2400,89,0,89,,0.018199999999999994,,,,,0.6680979672819376,1,86,0.3258426966292135,0.5168539325842697,0.6671110987663269
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,3000,0,123,0,123,0.053653962444514036,0.015100000000000002,,,,,0.2435585716739297,1,120,0.0,0.22764227642276422,0.8646286129951477
PU-C,synthetic_redundancy_hard,3,0.0,0.0,3000,0,106,0,106,0.04712998168542981,0.01539999999999997,,,,,0.30847948510199785,1,103,0.0,0.24528301886792453,0.8407472968101501
PU-F,synthetic_redundancy_hard,3,0.0,0.0,3000,0,127,0,127,0.055179738090373576,0.012599999999999945,,,,,0.6030794773250818,1,124,0.0,0.2204724409448819,0.8006498217582703
PU-G,synthetic_redundancy_hard,3,0.0,0.0,3000,0,96,0,96,0.04325841483660042,0.007299999999999973,,,,,0.5475455606356263,1,93,0.0,0.3229166666666667,0.7172528505325317
GREATS,synthetic_redundancy_hard,3,0.0,0.0,3000,0,165,0,165,,0.006199999999999983,,,,,0.5864041950553656,1,162,0.0,0.2727272727272727,0.6040643453598022
MaxLoss,synthetic_redundancy_hard,3,0.0,0.1,2700,300,24,0,24,0.015514885482843965,0.0040999999999999925,,,,,0.11563230492174625,1,21,0.0,0.16666666666666666,0.8590150475502014
PU-C,synthetic_redundancy_hard,3,0.0,0.1,2700,300,32,0,32,0.019375547883100808,0.005900000000000016,,,,,0.1553394366055727,1,29,0.0,0.125,0.8628623485565186
PU-F,synthetic_redundancy_hard,3,0.0,0.1,2700,300,34,0,34,0.02032341476297006,0.005499999999999949,,,,,0.17970011103898287,1,31,0.0,0.17647058823529413,0.8721481561660767
PU-G,synthetic_redundancy_hard,3,0.0,0.1,2700,300,72,0,72,0.03757493989542127,0.008299999999999974,,,,,0.30998340249061584,1,69,0.0,0.20833333333333334,0.8583558201789856
GREATS,synthetic_redundancy_hard,3,0.0,0.1,2700,300,52,0,52,,0.0048000000000000265,,,,,0.23329709377139807,1,49,0.0,0.2692307692307692,0.8687118291854858
MaxLoss,synthetic_redundancy_hard,3,0.0,0.2,2400,600,40,0,40,0.026012764254119247,0.009099999999999997,,,,,0.1885300436988473,1,37,0.0,0.125,0.9003964066505432
PU-C,synthetic_redundancy_hard,3,0.0,0.2,2400,600,35,0,35,0.023383291845675558,0.008900000000000019,,,,,0.20704395230859518,1,32,0.0,0.14285714285714285,0.8541857004165649
PU-F,synthetic_redundancy_hard,3,0.0,0.2,2400,600,38,0,38,0.02496518089901656,0.005299999999999971,,,,,0.22833999153226614,1,35,0.0,0.18421052631578946,0.8841843008995056
PU-G,synthetic_redundancy_hard,3,0.0,0.2,2400,600,57,0,57,0.03473883034894243,0.009000000000000008,,,,,0.2895440235733986,1,54,0.0,0.14035087719298245,0.8617103099822998
