method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,budget,step,pool_index,sample_id,selected_order,initial_support,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3399,4838,6,0,1,0,1,1,0,pca,raw,14.195505651884655,14.04707888821284
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3301,4692,7,0,1,0,1,1,0,pca,raw,13.14429227244055,14.164486933930464
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2884,4117,8,0,1,0,1,1,0,pca,raw,14.289029273018745,14.362551053627623
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,804,1178,9,0,1,0,1,1,0,pca,raw,9.475872617938814,12.576477445190902
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,944,1365,10,0,1,1,0,1,0,pca,raw,17.31216789805994,11.67535530592593
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,844,1225,11,0,1,0,1,1,0,pca,raw,11.986482405167852,13.81961323356921
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3284,4667,12,0,1,0,1,1,0,pca,raw,11.21918555173594,14.617501120008319
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1395,2015,13,0,1,1,0,1,0,pca,raw,17.048226180396675,11.302228008811602
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3388,4817,14,0,0,1,1,0,1,pca,raw,13.00843403274811,-12.784807424150184
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,476,689,15,0,1,0,1,1,0,pca,raw,12.055020608077125,11.707669563370727
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3293,4682,16,0,1,0,1,1,0,pca,raw,7.237211771534835,12.99791942890445
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2396,3436,17,0,0,1,1,0,1,pca,raw,12.062486971417007,-12.490052190496728
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,414,600,18,0,0,1,1,0,1,pca,raw,17.808974224971255,-12.10002715582913
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,832,1209,19,0,1,0,1,1,0,pca,raw,10.691326933826867,13.54508643953069
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1515,2190,20,0,1,0,1,1,0,pca,raw,13.516651787742061,12.678399675629393
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2431,3486,21,0,1,0,1,1,0,pca,raw,13.407527353336068,12.993100003883004
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3149,4500,22,0,1,0,1,1,0,pca,raw,16.68688921658474,11.622055818912049
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,466,671,23,0,0,0,0,0,1,pca,raw,8.956848218453395,-14.197369197225473
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2963,4240,24,0,0,1,1,0,1,pca,raw,18.828239897289677,-14.480536841310204
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2973,4257,25,0,1,0,1,1,0,pca,raw,9.980629501986359,10.007777738913951
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3440,4913,26,0,1,0,1,1,0,pca,raw,12.746059546106236,11.756535122595519
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2733,3920,27,0,1,0,1,1,0,pca,raw,9.169081765342717,12.271320566360293
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2098,3025,28,0,0,1,1,0,1,pca,raw,17.047692176582498,-11.308561716681535
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1842,2660,29,0,0,1,1,0,1,pca,raw,14.110035556004751,-10.256870775994846
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2382,3417,30,0,1,0,1,1,0,pca,raw,11.936052705067278,13.323745500894645
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2494,3583,31,0,0,1,1,0,1,pca,raw,13.863652739067135,-8.290491735578241
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,320,467,32,0,1,0,1,1,0,pca,raw,13.498747574796681,11.352407002722085
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,189,275,33,0,0,1,1,0,1,pca,raw,7.967653752243325,-12.070007352397306
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,122,176,34,0,0,1,1,0,1,pca,raw,9.070803756464235,-10.731372359566539
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2949,4218,35,0,0,1,1,1,0,pca,raw,9.883716337880998,-8.728745928347106
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,338,491,36,0,0,0,0,0,1,pca,raw,12.631623920194123,-12.179261143428217
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2603,3732,37,0,1,0,1,1,0,pca,raw,11.110352164842844,7.471209038113605
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3475,4967,38,0,1,0,1,1,0,pca,raw,6.414129867512367,10.597338817891899
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,608,878,39,0,0,1,1,1,0,pca,raw,-6.326864461295036,-7.5780221918508754
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3206,4572,40,0,1,0,1,1,0,pca,raw,7.679582193787893,9.97945281153417
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,489,709,41,0,0,0,0,0,1,pca,raw,13.160124622701451,-7.9558710043644805
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,756,1115,42,0,1,0,1,1,0,pca,raw,7.3792475881041035,10.456108038746063
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,307,450,43,0,0,1,1,1,0,pca,raw,5.105399076298773,-9.206713037893927
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,374,549,44,0,1,0,1,1,0,pca,raw,7.658376192488729,8.093222025318504
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3223,4592,45,0,1,0,1,1,0,pca,raw,8.615940868935208,10.20139266912268
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1101,1587,46,0,0,1,1,1,0,pca,raw,4.906390643812092,-3.2258534137525894
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1133,1630,47,0,1,0,1,1,0,pca,raw,5.995790941812549,4.434223500702785
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3358,4772,48,0,0,1,1,1,0,pca,raw,14.526849152600931,-3.9803645044712357
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2827,4040,49,0,0,1,1,1,0,pca,raw,9.349763119954522,-4.5223562410770795
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1349,1957,50,0,0,1,1,1,0,pca,raw,-6.784960158296555,-5.73941016969491
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1594,2301,51,0,0,1,1,1,0,pca,raw,1.6912400818022655,-8.970538965422875
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,870,1260,52,0,1,0,1,1,0,pca,raw,2.83169020667172,6.740850713921084
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,983,1413,53,0,1,0,1,1,0,pca,raw,5.835475563930619,3.6139430005213313
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,226,331,54,0,0,1,1,1,0,pca,raw,3.271508670496149,-4.03128917727026
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,453,651,55,0,0,1,1,1,0,pca,raw,-7.429550177864701,-6.1976521100248005
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2658,3815,56,0,0,1,1,0,1,pca,raw,-7.755698755322285,-8.587245948206665
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1516,2192,57,0,1,0,1,1,0,pca,raw,9.421166431573885,4.905116821600847
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2269,3257,58,0,0,1,1,1,0,pca,raw,-8.761381871033606,-4.7700026085712794
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2557,3666,59,0,1,0,1,1,0,pca,raw,3.0629287169659936,6.739670565171592
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,356,518,60,0,0,1,1,1,0,pca,raw,-6.18318973205926,-3.955735285827411
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2425,3477,61,0,0,1,1,1,0,pca,raw,15.441445269573249,-4.9300807825369
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,573,832,62,0,0,1,1,1,0,pca,raw,-10.82151576669457,-6.856140318762523
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1529,2208,63,0,0,1,1,1,0,pca,raw,-10.173750418089119,-6.08474842281655
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2860,4081,64,0,1,0,1,1,0,pca,raw,4.767202109867657,8.899434938249238
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,484,702,65,0,0,0,0,0,1,pca,raw,-4.333599327011362,-7.7525184726732554
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2735,3922,66,0,0,1,1,1,0,pca,raw,-5.021207391067793,-6.231096140612344
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,866,1255,67,0,1,0,1,1,0,pca,raw,5.305353639476567,11.641160127408725
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,335,488,68,0,0,1,1,1,0,pca,raw,-5.913484838105494,-6.100169550237755
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,468,673,69,0,1,0,1,1,0,pca,raw,5.2258717159904355,11.16670444406255
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1451,2089,70,0,0,1,1,0,1,pca,raw,11.272128415524989,4.11214701024319
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1047,1506,71,0,1,0,1,1,0,pca,raw,-1.1430570364536705,6.685230247496526
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,498,723,72,0,0,1,1,1,0,pca,raw,-10.495439803302052,-4.525511962282435
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,688,1014,73,0,1,0,1,1,0,pca,raw,-9.26282952031357,6.978690155721923
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,483,701,74,0,1,0,1,1,0,pca,raw,-7.1660447533484595,6.490596579386886
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,288,424,75,0,1,0,1,1,0,pca,raw,-6.7792254324501275,3.9697594625455173
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,915,1326,76,0,1,0,1,1,0,pca,raw,-9.311643800654476,6.393909976550454
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,129,183,77,0,0,0,0,1,0,pca,raw,10.501736885785355,0.7459538363959133
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,28,42,78,0,1,0,1,1,0,pca,raw,-10.252746833051305,6.082323303445181
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,107,155,79,0,0,1,1,0,1,pca,raw,-14.528525435964852,-6.419265384142797
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,605,875,80,0,0,1,1,1,0,pca,raw,1.3309600081932262,-9.421881872495891
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3269,4646,81,0,0,1,1,1,0,pca,raw,-4.861589103374172,-3.2283830063100973
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1096,1577,82,0,1,0,1,1,0,pca,raw,-2.3737045103490275,7.198667220486495
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2447,3513,83,0,0,1,1,1,0,pca,raw,-13.992276194793067,-5.920487099793164
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3155,4506,84,0,1,0,1,1,0,pca,raw,-11.63502497099895,3.8358954213189245
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2103,3031,85,0,1,0,1,1,0,pca,raw,-10.738915741909448,2.625079167756299
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1797,2603,86,0,0,1,1,0,1,pca,raw,6.443349733671022,6.985348055168814
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,862,1251,87,0,1,0,1,0,1,pca,raw,15.71217542142413,-9.292637546048592
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3317,4715,88,0,0,1,1,1,0,pca,raw,-14.152372586094614,-3.3768004082110736
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1007,1448,89,0,1,0,1,1,0,pca,raw,-0.15166910269957823,10.708824051814737
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,446,642,90,0,0,1,1,1,0,pca,raw,-10.284704528154258,-5.298070818428483
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,439,634,91,0,1,0,1,1,0,pca,raw,-3.9453810218433336,7.983212811388634
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,637,935,92,0,0,1,1,1,0,pca,raw,-6.485359891295773,-6.800659385093175
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2250,3228,93,0,1,0,1,0,1,pca,raw,14.254007661867547,-7.391279048329659
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1183,1712,94,0,0,1,1,0,1,pca,raw,-4.369881637229592,-10.900118703414169
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1837,2651,95,0,1,0,1,1,0,pca,raw,-18.607537604669584,2.334471664754526
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1576,2278,96,0,0,1,1,0,1,pca,raw,-15.25504412053191,-4.920537169304525
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,214,315,97,0,1,0,1,1,0,pca,raw,-14.588274563982903,2.1044881952412653
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3305,4697,98,0,0,1,1,1,0,pca,raw,11.481904101649732,7.57124327969977
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,6,11,99,0,1,0,1,1,0,pca,raw,-9.891552869250836,6.015653629530516
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,90,128,100,0,0,1,1,1,0,pca,raw,-12.075278958222233,-6.706051497000182
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1937,2781,101,0,1,1,0,1,0,pca,raw,9.617042376336526,-2.278093986066751
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1006,1447,102,0,0,0,0,1,0,pca,raw,-16.584253318452117,-12.848146587091591
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1482,2142,103,0,1,0,1,1,0,pca,raw,-9.603547091582016,4.205587933156907
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2424,3475,104,0,0,1,1,1,0,pca,raw,0.9859361009537616,-8.433093337933624
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3022,4319,105,0,1,1,0,1,0,pca,raw,9.511806469097786,-2.531805514427412
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1285,1870,106,0,0,0,0,1,0,pca,raw,12.446442399902518,8.918086420593818
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2975,4259,107,0,1,1,0,1,0,pca,raw,-5.627576720640553,5.265239815110512
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3072,4389,108,0,0,1,1,0,1,pca,raw,-2.442388809424359,0.9560482845208642
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,238,352,109,0,1,1,0,1,0,pca,raw,-4.903992094054522,5.9053416662869465
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2162,3107,110,0,0,1,1,1,0,pca,raw,-12.435049738512529,-6.3951694919776285
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,438,632,111,0,1,1,0,1,0,pca,raw,12.606294518180214,-0.7521839154139647
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2967,4244,112,0,0,1,1,1,0,pca,raw,12.917797818731696,10.433040530745679
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3045,4350,113,0,1,1,0,1,0,pca,raw,-5.863261536706386,4.518895992261568
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2260,3247,114,0,0,1,1,1,0,pca,raw,-16.136508917133114,-5.05556857019625
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2785,3982,115,0,1,1,0,1,0,pca,raw,6.288242187962862,-1.5694306879005615
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1713,2480,116,0,0,1,1,1,0,pca,raw,-10.525296181806205,-13.324679815664584
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1428,2057,117,0,1,0,1,0,1,pca,raw,-6.676702398500036,-1.8300276118217842
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2079,3000,118,0,0,1,1,1,0,pca,raw,-14.465116208103938,-6.867618929581091
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3306,4698,119,0,1,1,0,1,0,pca,raw,12.898538351011949,0.26169816788994416
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3434,4902,120,0,1,0,1,1,0,pca,raw,-15.533610667409098,2.3219630379345744
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1784,2579,121,0,1,0,1,1,0,pca,raw,-18.645258123527118,2.1411292988603963
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3015,4312,122,0,0,1,1,1,0,pca,raw,-16.898221284358872,-6.708434951014881
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1661,2405,123,0,1,1,0,1,0,pca,raw,12.960671882752404,0.47665083327111146
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,948,1373,124,0,0,1,1,1,0,pca,raw,-21.120719731622163,-4.253603650155529
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3012,4309,125,0,1,0,1,1,0,pca,raw,-12.743774647019674,4.385139763065517
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,777,1144,126,0,0,1,1,1,0,pca,raw,-8.18707032414135,-6.435187756210441
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1416,2043,127,0,1,0,1,1,0,pca,raw,-14.325759662715624,3.194876541187994
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1985,2853,128,0,0,1,1,0,1,pca,raw,6.244104195605781,-11.725330631076137
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,401,585,129,0,1,1,0,1,0,pca,raw,22.349112236746176,-7.007638443514684
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3337,4742,130,0,1,1,0,1,0,pca,raw,12.317823146551019,-2.092853113656725
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2713,3890,131,0,0,1,1,1,0,pca,raw,0.28570072527687884,-9.76569855002857
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2746,3934,132,0,0,0,0,1,0,pca,raw,6.798913960667953,-6.019452338314414
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1019,1465,133,0,1,0,1,1,0,pca,raw,7.166062997130705,9.324218130904248
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2547,3654,134,0,0,1,1,1,0,pca,raw,9.137429786034138,-2.7098249921425395
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,120,172,135,0,1,1,0,1,0,pca,raw,5.897201572863174,-2.2417714093158754
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2464,3540,136,0,1,0,1,1,0,pca,raw,-12.818197674902027,4.052184044186856
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3192,4552,137,0,1,0,1,1,0,pca,raw,6.529510382521993,-3.564016161758258
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2812,4021,138,0,1,1,0,1,0,pca,raw,5.911825443463729,-2.120473630875333
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1028,1481,139,0,1,0,1,0,1,pca,raw,14.527218490444874,-9.75910278742024
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3021,4318,140,0,1,0,1,1,0,pca,raw,-10.11787888660033,5.7626123347893525
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1174,1697,141,0,0,1,1,0,1,pca,raw,-0.7668780793930774,-14.14758606020569
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1801,2607,142,0,1,1,0,1,0,pca,raw,2.4986750467364307,10.25401380266208
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3134,4478,143,0,1,1,0,1,0,pca,raw,2.941866124778259,6.601782526184674
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1306,1897,144,0,0,0,0,1,0,pca,raw,5.586723750212773,3.1156241885612728
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,186,268,145,0,0,0,0,1,0,pca,raw,-2.198702465855118,4.695037985230435
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2272,3260,146,0,0,1,1,1,0,pca,raw,5.631442499123135,-7.312554478713222
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2038,2927,147,0,1,0,1,0,1,pca,raw,19.24233768968036,-4.883059003582247
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1073,1543,148,0,1,1,0,1,0,pca,raw,12.739117547129172,-4.099204506344234
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,34,49,149,0,1,1,0,1,0,pca,raw,-5.144512190953719,8.063399980041474
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2904,4150,150,0,0,0,0,0,1,pca,raw,8.103560028994194,7.49611460315583
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,882,1277,151,0,0,1,1,1,0,pca,raw,-8.642242565332978,-5.566329101183383
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,901,1303,152,0,0,0,0,1,0,pca,raw,14.393943679944657,13.235463400338258
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1295,1884,153,0,1,0,1,1,0,pca,raw,1.1381089258473476,8.061929096902327
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3365,4782,154,0,0,0,0,1,0,pca,raw,5.95732244387304,6.129629536523202
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3307,4699,155,0,0,1,1,1,0,pca,raw,9.154290362500593,-2.765903583995257
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1627,2351,156,0,0,1,1,1,0,pca,raw,16.442849201357337,-11.743825314327164
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,761,1123,157,0,0,0,0,1,0,pca,raw,10.02127514292928,2.670082220998251
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2650,3805,158,0,0,1,1,1,0,pca,raw,-14.64106567619701,-5.256927363854221
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2217,3183,159,0,1,0,1,1,0,pca,raw,2.634257002966966,9.521514797347066
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3254,4627,160,0,1,1,0,1,0,pca,raw,10.79011815555488,4.628615238070933
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1140,1642,161,0,1,1,0,1,0,pca,raw,18.34620063172009,-7.161692240666971
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2418,3469,162,0,1,0,1,1,0,pca,raw,7.07462983396334,11.742381957440822
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,353,513,163,0,1,0,1,0,1,pca,raw,11.707112706337938,-8.321395711815605
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3341,4746,164,0,0,1,1,1,0,pca,raw,2.5558328111537167,0.20510268771922835
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1981,2846,165,0,1,0,1,1,0,pca,raw,-13.705882730709563,1.2154035310049536
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,452,650,166,0,0,1,1,1,0,pca,raw,18.380350622362002,-9.15283102123664
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2084,3007,167,0,0,1,1,1,0,pca,raw,-17.215891691612942,-3.3398525663945104
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1559,2250,168,0,1,0,1,1,0,pca,raw,-9.265583549900473,0.06190683090637206
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2628,3766,169,0,1,0,1,1,0,pca,raw,3.2106972225692574,6.275201334392128
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3139,4487,170,0,1,1,0,1,0,pca,raw,15.519519034682524,-13.950488900586716
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2842,4060,171,0,1,0,1,1,0,pca,raw,-1.2528043985326711,6.6185379439601535
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2141,3081,172,0,1,0,1,1,0,pca,raw,-1.0473550273565013,9.438153556969363
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1253,1813,173,0,0,0,0,1,0,pca,raw,-9.63609946219705,1.5594092202405876
