method,dataset,seed,noise_rate,pretrain_fraction,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,0,3000,0,4,496,500,0.19061235984554514,0.11870000000000003,,,,,0.010694291035179049,0,0,1,0.0,0.0,0.5385972857475281
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,5,3000,0,9,430,439,0.16900222492404282,0.10509999999999997,,,,,0.03420654102228582,0,0,6,0.0,0.0,0.5926567912101746
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,10,3000,0,14,185,199,0.08219695603474975,0.05559999999999998,,,,,0.05636329104891047,0,0,11,0.0,0.0,0.6702312231063843
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,15,3000,0,19,415,434,0.16722474165726453,0.09819999999999995,,,,,0.07696295803179964,0,0,16,0.0,0.0,0.7635926604270935
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,20,3000,0,24,211,235,0.09547050960827619,0.06140000000000001,,,,,0.10088612500112504,0,0,21,0.0,0.0,0.7765483260154724
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,25,3000,0,29,284,313,0.12386761931702495,0.06720000000000004,,,,,0.12394154100911692,0,0,26,0.0,0.034482758620689655,0.8186457753181458
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,30,3000,0,34,171,205,0.08441813272656873,0.0484,,,,,0.14817029103869572,0,0,31,0.0,0.058823529411764705,0.8242524266242981
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,35,3000,0,39,197,236,0.09583749843295664,0.05169999999999997,,,,,0.1691476660198532,0,0,36,0.0,0.07692307692307693,0.8483784794807434
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,40,3000,0,44,144,188,0.07811454794136807,0.04149999999999998,,,,,0.18920404103118926,0,0,41,0.0,0.13636363636363635,0.8408392667770386
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,45,3000,0,49,164,213,0.08737389626912773,0.04169999999999996,,,,,0.20978595805354416,0,0,46,0.0,0.16326530612244897,0.8625094890594482
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,50,3000,0,54,108,162,0.06840666866628453,0.03810000000000002,,,,,0.2337961250450462,0,0,51,0.0,0.16666666666666666,0.8552659153938293
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,55,3000,0,59,133,192,0.07960064115468413,0.03539999999999999,,,,,0.2491527910460718,0,0,56,0.0,0.1694915254237288,0.8738009929656982
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,60,3000,0,64,90,154,0.06540102750295773,0.033499999999999974,,,,,0.2600637500290759,0,0,61,0.0,0.171875,0.8653368353843689
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,65,3000,0,69,101,170,0.07140313135460019,0.031399999999999983,,,,,0.2709851660183631,0,0,66,0.0,0.17391304347826086,0.8793187737464905
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,70,3000,0,74,75,149,0.06351755058858544,0.02939999999999998,,,,,0.28305916604585946,0,0,71,0.0,0.17567567567567569,0.8655874133110046
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,75,3000,0,79,79,158,0.06690503476420417,0.028299999999999992,,,,,0.2938816660316661,0,0,76,0.0,0.17721518987341772,0.8793750405311584
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,80,3000,0,84,58,142,0.06087388581363484,0.025599999999999956,,,,,0.3045550000388175,0,0,81,0.0,0.17857142857142858,0.8570106029510498
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,85,3000,0,89,55,144,0.06163005332928151,0.023800000000000043,,,,,0.31522275001043454,0,0,86,0.0,0.19101123595505617,0.8762582540512085
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,90,3000,0,94,45,139,0.05973834189353511,0.022199999999999998,,,,,0.325981333036907,0,0,91,0.0,0.18085106382978725,0.8490435481071472
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,95,3000,0,99,41,140,0.06011703115655109,0.021599999999999953,,,,,0.33746129099745303,0,0,96,0.0,0.18181818181818182,0.8770211935043335
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,100,3000,0,104,29,133,0.05746242729946971,0.019499999999999962,,,,,0.34880154102575034,0,0,101,0.0,0.18269230769230768,0.8439583778381348
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,105,3000,0,109,23,132,0.057082461076788604,0.01859999999999995,,,,,0.3600097080343403,0,0,106,0.0,0.1834862385321101,0.8756706118583679
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,110,3000,0,114,14,128,0.05556067515863106,0.017199999999999993,,,,,0.3716225410462357,0,0,111,0.0,0.20175438596491227,0.8354088068008423
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,115,3000,0,119,4,123,0.053653962444514036,0.015900000000000025,,,,,0.3832219160394743,0,0,116,0.0,0.2184873949579832,0.8690612316131592
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,119,3000,0,123,0,123,0.053653962444514036,0.015100000000000002,,,,,0.3932416660245508,1,0,120,0.0,0.22764227642276422,0.8646236658096313
PU-C,synthetic_redundancy_hard,3,0.0,0.0,0,3000,0,4,445,449,0.17255426640622318,0.11970000000000003,,,,,0.005869999993592501,0,0,1,0.0,0.0,0.5223177075386047
PU-C,synthetic_redundancy_hard,3,0.0,0.0,5,3000,0,9,519,528,0.20048869505990297,0.12539999999999996,,,,,0.021321750013157725,0,0,6,0.0,0.0,0.5551666021347046
PU-C,synthetic_redundancy_hard,3,0.0,0.0,10,3000,0,14,60,74,0.03462917119031772,0.022800000000000042,,,,,0.03527541703078896,0,0,11,0.0,0.0,0.6441852450370789
PU-C,synthetic_redundancy_hard,3,0.0,0.0,15,3000,0,19,514,533,0.202249675989151,0.12280000000000002,,,,,0.04874529200606048,0,0,16,0.0,0.0,0.7265145182609558
PU-C,synthetic_redundancy_hard,3,0.0,0.0,20,3000,0,24,89,113,0.04982449556700885,0.03049999999999997,,,,,0.06244758400134742,0,0,21,0.0,0.0,0.7552109360694885
PU-C,synthetic_redundancy_hard,3,0.0,0.0,25,3000,0,29,438,467,0.17893839586758986,0.10399999999999998,,,,,0.07595475000562146,0,0,26,0.0,0.0,0.7857329845428467
PU-C,synthetic_redundancy_hard,3,0.0,0.0,30,3000,0,34,79,113,0.04982449556700885,0.02969999999999995,,,,,0.08957329200347885,0,0,31,0.0,0.0,0.8008049130439758
PU-C,synthetic_redundancy_hard,3,0.0,0.0,35,3000,0,39,348,387,0.15046584833180532,0.08489999999999998,,,,,0.10293712501879781,0,0,36,0.0,0.0,0.7796770334243774
PU-C,synthetic_redundancy_hard,3,0.0,0.0,40,3000,0,44,62,106,0.04712998168542981,0.025800000000000045,,,,,0.11645083402981982,0,0,41,0.0,0.045454545454545456,0.7990527749061584
PU-C,synthetic_redundancy_hard,3,0.0,0.0,45,3000,0,49,294,343,0.13468522898619995,0.07310000000000005,,,,,0.1297839169856161,0,0,46,0.0,0.061224489795918366,0.7817922234535217
PU-C,synthetic_redundancy_hard,3,0.0,0.0,50,3000,0,54,50,104,0.04635784780839458,0.022800000000000042,,,,,0.14354770898353308,0,0,51,0.0,0.1111111111111111,0.8228947520256042
PU-C,synthetic_redundancy_hard,3,0.0,0.0,55,3000,0,59,243,302,0.11988804023712873,0.06330000000000002,,,,,0.1582435840391554,0,0,56,0.0,0.13559322033898305,0.7827833890914917
PU-C,synthetic_redundancy_hard,3,0.0,0.0,60,3000,0,64,43,107,0.04751565994229168,0.02210000000000001,,,,,0.17240545898675919,0,0,61,0.0,0.140625,0.8274002075195312
PU-C,synthetic_redundancy_hard,3,0.0,0.0,65,3000,0,69,211,280,0.11190583789721131,0.055499999999999994,,,,,0.18726612499449402,0,0,66,0.0,0.18840579710144928,0.7943739891052246
PU-C,synthetic_redundancy_hard,3,0.0,0.0,70,3000,0,74,39,113,0.04982449556700885,0.02059999999999995,,,,,0.20078004198148847,0,0,71,0.0,0.21621621621621623,0.8367739319801331
PU-C,synthetic_redundancy_hard,3,0.0,0.0,75,3000,0,79,173,252,0.10169791040243581,0.05049999999999999,,,,,0.21409462502924725,0,0,76,0.0,0.24050632911392406,0.8025975823402405
PU-C,synthetic_redundancy_hard,3,0.0,0.0,80,3000,0,84,31,115,0.05059218790847808,0.019499999999999962,,,,,0.2275929590105079,0,0,81,0.0,0.25,0.8399014472961426
PU-C,synthetic_redundancy_hard,3,0.0,0.0,85,3000,0,89,140,229,0.09326673817122355,0.04700000000000004,,,,,0.24233087501488626,0,0,86,0.0,0.25842696629213485,0.8064685463905334
PU-C,synthetic_redundancy_hard,3,0.0,0.0,90,3000,0,94,15,109,0.048286255972925574,0.017800000000000038,,,,,0.2557876250357367,0,0,91,0.0,0.26595744680851063,0.8404902219772339
PU-C,synthetic_redundancy_hard,3,0.0,0.0,95,3000,0,99,113,212,0.08700477855745703,0.04390000000000005,,,,,0.2705762920086272,0,0,96,0.0,0.26262626262626265,0.8118705749511719
PU-C,synthetic_redundancy_hard,3,0.0,0.0,100,3000,0,104,1,105,0.04674404545221478,0.01529999999999998,,,,,0.28412199998274446,0,0,101,0.0,0.25,0.8411731123924255
PU-C,synthetic_redundancy_hard,3,0.0,0.0,102,3000,0,106,0,106,0.04712998168542981,0.01539999999999997,,,,,0.2913599170278758,1,0,103,0.0,0.24528301886792453,0.8407442569732666
PU-F,synthetic_redundancy_hard,3,0.0,0.0,0,3000,0,4,924,928,0.3393671823432669,0.2783,,,,,0.0071751250070519745,0,0,1,0.0,0.0,0.4623813331127167
PU-F,synthetic_redundancy_hard,3,0.0,0.0,5,3000,0,9,395,404,0.15653848770307377,0.09360000000000002,,,,,0.03975158400135115,0,0,6,0.0,0.0,0.5966771245002747
PU-F,synthetic_redundancy_hard,3,0.0,0.0,10,3000,0,14,393,407,0.15760881162714213,0.09150000000000003,,,,,0.06561195896938443,0,0,11,0.0,0.0,0.6724660396575928
PU-F,synthetic_redundancy_hard,3,0.0,0.0,15,3000,0,19,207,226,0.0921636478160508,0.05879999999999996,,,,,0.093907542002853,0,0,16,0.0,0.0,0.7287343740463257
PU-F,synthetic_redundancy_hard,3,0.0,0.0,20,3000,0,24,293,317,0.12531293247593567,0.07040000000000002,,,,,0.11948937497800216,0,0,21,0.0,0.0,0.7473581433296204
PU-F,synthetic_redundancy_hard,3,0.0,0.0,25,3000,0,29,178,207,0.08515768480719998,0.05010000000000003,,,,,0.1451491250190884,0,0,26,0.0,0.06896551724137931,0.781796932220459
PU-F,synthetic_redundancy_hard,3,0.0,0.0,30,3000,0,34,227,261,0.104985382524319,0.05840000000000001,,,,,0.16900804196484387,0,0,31,0.0,0.058823529411764705,0.7854436635971069
PU-F,synthetic_redundancy_hard,3,0.0,0.0,35,3000,0,39,149,188,0.07811454794136807,0.043200000000000016,,,,,0.1915199999930337,0,0,36,0.0,0.10256410256410256,0.8118646144866943
PU-F,synthetic_redundancy_hard,3,0.0,0.0,40,3000,0,44,191,235,0.09547050960827619,0.04930000000000001,,,,,0.21267866698326543,0,0,41,0.0,0.13636363636363635,0.8037011027336121
PU-F,synthetic_redundancy_hard,3,0.0,0.0,45,3000,0,49,115,164,0.0691566207096912,0.03939999999999999,,,,,0.2329724589944817,0,0,46,0.0,0.12244897959183673,0.8224858045578003
PU-F,synthetic_redundancy_hard,3,0.0,0.0,50,3000,0,54,157,211,0.08663556131068617,0.04069999999999996,,,,,0.2541755419806577,0,0,51,0.0,0.1111111111111111,0.8064664602279663
PU-F,synthetic_redundancy_hard,3,0.0,0.0,55,3000,0,59,97,156,0.06615333299851045,0.03280000000000005,,,,,0.27467154199257493,0,0,56,0.0,0.1694915254237288,0.827886164188385
PU-F,synthetic_redundancy_hard,3,0.0,0.0,60,3000,0,64,127,191,0.0792292904225178,0.03300000000000003,,,,,0.2945671249763109,0,0,61,0.0,0.15625,0.808127760887146
PU-F,synthetic_redundancy_hard,3,0.0,0.0,65,3000,0,69,79,148,0.0631403787410818,0.028699999999999948,,,,,0.31254537496715784,0,0,66,0.0,0.14492753623188406,0.8292367458343506
PU-F,synthetic_redundancy_hard,3,0.0,0.0,70,3000,0,74,87,161,0.0680314782075584,0.027100000000000013,,,,,0.32960604201070964,0,0,71,0.0,0.14864864864864866,0.8022441864013672
PU-F,synthetic_redundancy_hard,3,0.0,0.0,75,3000,0,79,51,130,0.056321956391911954,0.025399999999999978,,,,,0.34606320899911225,0,0,76,0.0,0.1518987341772152,0.8254119753837585
PU-F,synthetic_redundancy_hard,3,0.0,0.0,80,3000,0,84,66,150,0.06389456166652963,0.022499999999999964,,,,,0.361894333967939,0,0,81,0.0,0.15476190476190477,0.7921514511108398
PU-F,synthetic_redundancy_hard,3,0.0,0.0,85,3000,0,89,39,128,0.05556067515863106,0.022299999999999986,,,,,0.3775016670115292,0,0,86,0.0,0.15730337078651685,0.8188848495483398
PU-F,synthetic_redundancy_hard,3,0.0,0.0,90,3000,0,94,46,140,0.06011703115655109,0.018100000000000005,,,,,0.39276374998735264,0,0,91,0.0,0.18085106382978725,0.7778178453445435
PU-F,synthetic_redundancy_hard,3,0.0,0.0,95,3000,0,99,26,125,0.05441726028220728,0.01880000000000004,,,,,0.4074951249640435,0,0,96,0.0,0.18181818181818182,0.8105588555335999
PU-F,synthetic_redundancy_hard,3,0.0,0.0,100,3000,0,104,32,136,0.05860120529541746,0.014800000000000035,,,,,0.42187091696541756,0,0,101,0.0,0.17307692307692307,0.7674902677536011
PU-F,synthetic_redundancy_hard,3,0.0,0.0,105,3000,0,109,16,125,0.05441726028220728,0.01539999999999997,,,,,0.43618179199984297,0,0,106,0.0,0.1926605504587156,0.8087087869644165
PU-F,synthetic_redundancy_hard,3,0.0,0.0,110,3000,0,114,23,137,0.05898043076740578,0.014000000000000012,,,,,0.4502027499838732,0,0,111,0.0,0.20175438596491227,0.7629906535148621
PU-F,synthetic_redundancy_hard,3,0.0,0.0,115,3000,0,119,5,124,0.054035715002100915,0.013499999999999956,,,,,0.4660444170003757,0,0,116,0.0,0.19327731092436976,0.8049725890159607
PU-F,synthetic_redundancy_hard,3,0.0,0.0,120,3000,0,124,16,140,0.06011703115655109,0.01319999999999999,,,,,0.48023320897482336,0,0,121,0.0,0.20967741935483872,0.7559306025505066
PU-F,synthetic_redundancy_hard,3,0.0,0.0,123,3000,0,127,0,127,0.055179738090373576,0.012399999999999967,,,,,0.48995429201750085,1,0,124,0.0,0.2125984251968504,0.8002996444702148
PU-G,synthetic_redundancy_hard,3,0.0,0.0,0,3000,0,4,631,635,0.2380135838757269,0.15910000000000002,,,,,0.007392416009679437,0,0,1,0.0,0.0,0.5448482036590576
PU-G,synthetic_redundancy_hard,3,0.0,0.0,5,3000,0,9,408,417,0.16117378696799278,0.11760000000000004,,,,,0.0478771660127677,0,0,6,0.0,0.0,0.49778398871421814
PU-G,synthetic_redundancy_hard,3,0.0,0.0,10,3000,0,14,278,292,0.1162636922672391,0.05879999999999996,,,,,0.08319212502101436,0,0,11,0.0,0.0,0.5985567569732666
PU-G,synthetic_redundancy_hard,3,0.0,0.0,15,3000,0,19,461,480,0.1835417879628949,0.10660000000000003,,,,,0.10933408298296854,0,0,16,0.0,0.0,0.6347021460533142
PU-G,synthetic_redundancy_hard,3,0.0,0.0,20,3000,0,24,164,188,0.07811454794136807,0.04269999999999996,,,,,0.1374484999687411,0,0,21,0.0,0.041666666666666664,0.693924605846405
PU-G,synthetic_redundancy_hard,3,0.0,0.0,25,3000,0,29,332,361,0.14115248969756067,0.08120000000000005,,,,,0.16146570799173787,0,0,26,0.0,0.06896551724137931,0.6814975142478943
PU-G,synthetic_redundancy_hard,3,0.0,0.0,30,3000,0,34,103,137,0.05898043076740578,0.032399999999999984,,,,,0.18614566599717364,0,0,31,0.0,0.08823529411764706,0.7068840861320496
PU-G,synthetic_redundancy_hard,3,0.0,0.0,35,3000,0,39,272,311,0.12314460595371202,0.0685,,,,,0.20794437499716878,0,0,36,0.0,0.1282051282051282,0.6742687821388245
PU-G,synthetic_redundancy_hard,3,0.0,0.0,40,3000,0,44,76,120,0.05250743729993701,0.023499999999999965,,,,,0.23029570799553767,0,0,41,0.0,0.1590909090909091,0.7047073841094971
PU-G,synthetic_redundancy_hard,3,0.0,0.0,45,3000,0,49,238,287,0.11444909032434225,0.059699999999999975,,,,,0.251595541019924,0,0,46,0.0,0.16326530612244897,0.6872938275337219
PU-G,synthetic_redundancy_hard,3,0.0,0.0,50,3000,0,54,55,109,0.048286255972925574,0.01970000000000005,,,,,0.2725258329883218,0,0,51,0.0,0.18518518518518517,0.7157623171806335
PU-G,synthetic_redundancy_hard,3,0.0,0.0,55,3000,0,59,200,259,0.10425537155242637,0.05259999999999998,,,,,0.2910235410090536,0,0,56,0.0,0.22033898305084745,0.6940358877182007
PU-G,synthetic_redundancy_hard,3,0.0,0.0,60,3000,0,64,36,100,0.044810371415223926,0.01529999999999998,,,,,0.31038362497929484,0,0,61,0.0,0.265625,0.7220644354820251
PU-G,synthetic_redundancy_hard,3,0.0,0.0,65,3000,0,69,176,245,0.09913657489232719,0.04610000000000003,,,,,0.3292122079874389,0,0,66,0.0,0.2608695652173913,0.6998428702354431
PU-G,synthetic_redundancy_hard,3,0.0,0.0,70,3000,0,74,24,98,0.04403496906161308,0.012599999999999945,,,,,0.34807000000728294,0,0,71,0.0,0.2702702702702703,0.7214715480804443
PU-G,synthetic_redundancy_hard,3,0.0,0.0,75,3000,0,79,161,240,0.09730459639104083,0.04300000000000004,,,,,0.36678958300035447,0,0,76,0.0,0.27848101265822783,0.705167293548584
PU-G,synthetic_redundancy_hard,3,0.0,0.0,80,3000,0,84,12,96,0.04325841483660042,0.010800000000000032,,,,,0.38521350000519305,0,0,81,0.0,0.2857142857142857,0.7225930094718933
PU-G,synthetic_redundancy_hard,3,0.0,0.0,85,3000,0,89,139,228,0.09289913187967613,0.03979999999999995,,,,,0.402029707969632,0,0,86,0.0,0.2808988764044944,0.7065176367759705
PU-G,synthetic_redundancy_hard,3,0.0,0.0,90,3000,0,94,4,98,0.04403496906161308,0.007900000000000018,,,,,0.4194499999866821,0,0,91,0.0,0.3191489361702128,0.7190139889717102
PU-G,synthetic_redundancy_hard,3,0.0,0.0,92,3000,0,96,0,96,0.04325841483660042,0.007299999999999973,,,,,0.427882916003,1,0,93,0.0,0.3229166666666667,0.7172532081604004
GREATS,synthetic_redundancy_hard,3,0.0,0.0,0,3000,0,4,403,407,,0.09260000000000002,,,,,0.0059523750096559525,0,0,1,0.0,0.0,0.45431268215179443
GREATS,synthetic_redundancy_hard,3,0.0,0.0,5,3000,0,9,349,358,,0.0797,,,,,0.03791933297179639,0,0,6,0.0,0.0,0.5670536160469055
GREATS,synthetic_redundancy_hard,3,0.0,0.0,10,3000,0,14,321,335,,0.0726,,,,,0.06729054101742804,0,0,11,0.0,0.0,0.6233301162719727
GREATS,synthetic_redundancy_hard,3,0.0,0.0,15,3000,0,19,172,191,,0.04349999999999998,,,,,0.09504858299624175,0,0,16,0.0,0.15789473684210525,0.6775684952735901
GREATS,synthetic_redundancy_hard,3,0.0,0.0,20,3000,0,24,288,312,,0.06799999999999995,,,,,0.12166733300546184,0,0,21,0.0,0.16666666666666666,0.7047715187072754
GREATS,synthetic_redundancy_hard,3,0.0,0.0,25,3000,0,29,72,101,,0.019399999999999973,,,,,0.14872745802858844,0,0,26,0.0,0.1724137931034483,0.713830828666687
GREATS,synthetic_redundancy_hard,3,0.0,0.0,30,3000,0,34,184,218,,0.047799999999999954,,,,,0.17569233302492648,0,0,31,0.0,0.14705882352941177,0.7065614461898804
GREATS,synthetic_redundancy_hard,3,0.0,0.0,35,3000,0,39,72,111,,0.01859999999999995,,,,,0.20314166601747274,0,0,36,0.0,0.15384615384615385,0.7246602773666382
GREATS,synthetic_redundancy_hard,3,0.0,0.0,40,3000,0,44,154,198,,0.041200000000000014,,,,,0.23085574997821823,0,0,41,0.0,0.1590909090909091,0.7025902271270752
GREATS,synthetic_redundancy_hard,3,0.0,0.0,45,3000,0,49,83,132,,0.019399999999999973,,,,,0.2577471659751609,0,0,46,0.0,0.20408163265306123,0.7186601161956787
GREATS,synthetic_redundancy_hard,3,0.0,0.0,50,3000,0,54,90,144,,0.028900000000000037,,,,,0.2843874579994008,0,0,51,0.0,0.18518518518518517,0.6992915272712708
GREATS,synthetic_redundancy_hard,3,0.0,0.0,55,3000,0,59,69,128,,0.016700000000000048,,,,,0.31253133300924674,0,0,56,0.0,0.1864406779661017,0.726683497428894
GREATS,synthetic_redundancy_hard,3,0.0,0.0,60,3000,0,64,78,142,,0.025699999999999945,,,,,0.3389420409803279,0,0,61,0.0,0.1875,0.7000834345817566
GREATS,synthetic_redundancy_hard,3,0.0,0.0,65,3000,0,69,63,132,,0.014499999999999957,,,,,0.35739224997814745,0,0,66,0.0,0.18840579710144928,0.7264955043792725
GREATS,synthetic_redundancy_hard,3,0.0,0.0,70,3000,0,74,68,142,,0.02290000000000003,,,,,0.37578279100125656,0,0,71,0.0,0.22972972972972974,0.7017378211021423
GREATS,synthetic_redundancy_hard,3,0.0,0.0,75,3000,0,79,54,133,,0.013399999999999967,,,,,0.39381095801945776,0,0,76,0.0,0.25316455696202533,0.7239469289779663
GREATS,synthetic_redundancy_hard,3,0.0,0.0,80,3000,0,84,59,143,,0.02100000000000002,,,,,0.41193633299553767,0,0,81,0.0,0.27380952380952384,0.6995623111724854
GREATS,synthetic_redundancy_hard,3,0.0,0.0,85,3000,0,89,35,124,,0.011299999999999977,,,,,0.42808149999473244,0,0,86,0.0,0.2696629213483146,0.7152475714683533
GREATS,synthetic_redundancy_hard,3,0.0,0.0,90,3000,0,94,53,147,,0.018399999999999972,,,,,0.4423590829828754,0,0,91,0.0,0.2765957446808511,0.6948511004447937
GREATS,synthetic_redundancy_hard,3,0.0,0.0,95,3000,0,99,29,128,,0.009600000000000053,,,,,0.45646095799747854,0,0,96,0.0,0.2727272727272727,0.7059590220451355
GREATS,synthetic_redundancy_hard,3,0.0,0.0,100,3000,0,104,48,152,,0.016900000000000026,,,,,0.470627415983472,0,0,101,0.0,0.27884615384615385,0.6907800436019897
GREATS,synthetic_redundancy_hard,3,0.0,0.0,105,3000,0,109,21,130,,0.008499999999999952,,,,,0.4846687910030596,0,0,106,0.0,0.29357798165137616,0.6881234049797058
GREATS,synthetic_redundancy_hard,3,0.0,0.0,110,3000,0,114,43,157,,0.01649999999999996,,,,,0.4987583329784684,0,0,111,0.0,0.2894736842105263,0.6850178837776184
GREATS,synthetic_redundancy_hard,3,0.0,0.0,115,3000,0,119,16,135,,0.007600000000000051,,,,,0.5130938750226051,0,0,116,0.0,0.2857142857142857,0.6782761216163635
GREATS,synthetic_redundancy_hard,3,0.0,0.0,120,3000,0,124,38,162,,0.015199999999999991,,,,,0.5272151660174131,0,0,121,0.0,0.2903225806451613,0.679476797580719
GREATS,synthetic_redundancy_hard,3,0.0,0.0,125,3000,0,129,20,149,,0.011800000000000033,,,,,0.5418008330161683,0,0,126,0.0,0.2868217054263566,0.6636598706245422
GREATS,synthetic_redundancy_hard,3,0.0,0.0,130,3000,0,134,56,190,,0.022199999999999998,,,,,0.5614882910158485,0,0,131,0.0,0.27611940298507465,0.6590242981910706
GREATS,synthetic_redundancy_hard,3,0.0,0.0,135,3000,0,139,7,146,,0.008099999999999996,,,,,0.5814537500264123,0,0,136,0.0,0.2805755395683453,0.6576798558235168
GREATS,synthetic_redundancy_hard,3,0.0,0.0,140,3000,0,144,28,172,,0.011800000000000033,,,,,0.6015667499741539,0,0,141,0.0,0.2708333333333333,0.6137917041778564
GREATS,synthetic_redundancy_hard,3,0.0,0.0,145,3000,0,149,15,164,,0.013399999999999967,,,,,0.6353478750097565,0,0,146,0.0,0.2751677852348993,0.6935656666755676
GREATS,synthetic_redundancy_hard,3,0.0,0.0,150,3000,0,154,5,159,,0.005499999999999949,,,,,0.6661979160271585,0,0,151,0.0,0.2792207792207792,0.5873925089836121
GREATS,synthetic_redundancy_hard,3,0.0,0.0,155,3000,0,159,4,163,,0.007199999999999984,,,,,0.6970504579949193,0,0,156,0.0,0.27044025157232704,0.6178721189498901
GREATS,synthetic_redundancy_hard,3,0.0,0.0,160,3000,0,164,10,174,,0.007600000000000051,,,,,0.7282718750066124,0,0,161,0.0,0.2621951219512195,0.5873655676841736
GREATS,synthetic_redundancy_hard,3,0.0,0.0,163,3000,0,167,0,167,,0.0040999999999999925,,,,,0.7489917500060983,1,0,164,0.0,0.25748502994011974,0.5964497923851013
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,0,3000,0,4,330,334,0.13144521688809618,0.04800000000000004,,,,,0.010638292005751282,0,0,1,0.0,0.0,0.4909733533859253
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,5,3000,0,9,475,484,0.18495700892526656,0.10419999999999996,,,,,0.03261104197008535,0,0,6,0.4444444444444444,0.4444444444444444,0.6166788935661316
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,10,3000,0,14,478,492,0.18778578046476468,0.11129999999999995,,,,,0.05455041700042784,0,0,11,0.42857142857142855,0.42857142857142855,0.666675329208374
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,15,3000,0,19,468,487,0.18601805780781433,0.13080000000000003,,,,,0.07544783299090341,0,0,16,0.47368421052631576,0.47368421052631576,0.6663522124290466
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,20,3000,0,24,605,629,0.23591775394743308,0.13790000000000002,,,,,0.09651025000493973,0,0,21,0.5416666666666666,0.5416666666666666,0.7182328701019287
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,25,3000,0,29,568,597,0.22472389962058514,0.16749999999999998,,,,,0.11790237500099465,0,0,26,0.5862068965517241,0.5862068965517241,0.7371909618377686
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,30,3000,0,34,666,700,0.2606606413028203,0.16159999999999997,,,,,0.13993999996455386,0,0,31,0.5294117647058824,0.5294117647058824,0.7864719033241272
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,35,3000,0,39,665,704,0.26205098163336515,0.2036,,,,,0.16402595798717812,0,0,36,0.46153846153846156,0.46153846153846156,0.78324955701828
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,40,3000,0,44,475,519,0.1973169335979037,0.11109999999999998,,,,,0.18664312496548519,0,0,41,0.4090909090909091,0.4090909090909091,0.8249420523643494
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,45,3000,0,49,611,660,0.24673630471806973,0.17410000000000003,,,,,0.2073039579554461,0,0,46,0.3877551020408163,0.3877551020408163,0.7639772891998291
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,50,3000,0,54,514,568,0.2145551101421006,0.13339999999999996,,,,,0.23066783300600946,0,0,51,0.4074074074074074,0.4074074074074074,0.7956539392471313
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,55,3000,0,59,615,674,0.25161421595839784,0.17889999999999995,,,,,0.24850112496642396,0,0,56,0.3898305084745763,0.3898305084745763,0.7505081295967102
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,60,3000,0,64,523,587,0.22122010361636057,0.13780000000000003,,,,,0.259575208008755,0,0,61,0.375,0.40625,0.7879752516746521
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,65,3000,0,69,616,685,0.2554435166530311,0.17320000000000002,,,,,0.2715666249860078,0,0,66,0.37681159420289856,0.43478260869565216,0.742382287979126
